Number of pairs,37329.000000
Number of unique pairs,6667
Average pair frequency,5.599070
Pair entropy,8.481172

Pair,Frequency,Proportion,Entropy Term,Mutual Information
until halloween,3.000000,0.000080,0.000758,4.278316
gets hurt,3.000000,0.000080,0.000758,6.319942
hurt clown,3.000000,0.000080,0.000758,1.454975
scaring people,11.000000,0.000295,0.002396,3.324920
birthday parties,4.000000,0.000107,0.000980,7.365310
parties events,3.000000,0.000080,0.000758,5.733893
events clown,3.000000,0.000080,0.000758,1.092069
events death,6.000000,0.000161,0.001404,6.362501
events received,5.000000,0.000134,0.001195,4.298808
events social,5.000000,0.000134,0.001195,3.955556
events threats,5.000000,0.000134,0.001195,3.805274
events organizer,6.000000,0.000161,0.001404,6.937866
happy clown,3.000000,0.000080,0.000758,1.394350
terrified clowns,3.000000,0.000080,0.000758,2.095773
truly hope,3.000000,0.000080,0.000758,7.665414
sinister clown,5.000000,0.000134,0.001195,1.742657
sinister manner,3.000000,0.000080,0.000758,6.279120
wielding clown,3.000000,0.000080,0.000758,1.742657
wielding woods,3.000000,0.000080,0.000758,3.654451
wielding knives,3.000000,0.000080,0.000758,6.694635
wielding knife,3.000000,0.000080,0.000758,6.048008
wielding machete,4.000000,0.000107,0.000980,6.741155
teachers police,3.000000,0.000080,0.000758,2.147479
arrests schools,3.000000,0.000080,0.000758,3.220413
disturbing peace,5.000000,0.000134,0.001195,7.251981
country clown,5.000000,0.000134,0.001195,0.394584
country creepy,6.000000,0.000161,0.001404,2.270787
country people,4.000000,0.000107,0.000980,1.370711
country clowns,14.000000,0.000375,0.002959,1.857362
country calls,3.000000,0.000080,0.000758,3.263340
country reports,4.000000,0.000107,0.000980,1.765572
country sightings,4.000000,0.000107,0.000980,1.794466
terrifying clown,6.000000,0.000161,0.001404,2.148122
problem clown,3.000000,0.000080,0.000758,1.454975
urged clown,3.000000,0.000080,0.000758,2.148122
urged call,3.000000,0.000080,0.000758,5.193931
fear clown,4.000000,0.000107,0.000980,0.049337
fear creepy,3.000000,0.000080,0.000758,1.455537
fear people,6.000000,0.000161,0.001404,1.654073
fear clowns,32.000000,0.000857,0.006054,2.561938
fear media,4.000000,0.000107,0.000980,2.299345
fear coulrophobia,5.000000,0.000134,0.001195,4.731983
fear safety,4.000000,0.000107,0.000980,3.338768
fear social,5.000000,0.000134,0.001195,2.625142
fear otherness,3.000000,0.000080,0.000758,6.012917
needs stop,5.000000,0.000134,0.001195,6.741155
needs greenville,3.000000,0.000080,0.000758,4.856011
chief conference,3.000000,0.000080,0.000758,5.853852
chief police,3.000000,0.000080,0.000758,1.511491
chief department,3.000000,0.000080,0.000758,3.497200
chief deputy,3.000000,0.000080,0.000758,4.337505
chief ken,6.000000,0.000161,0.001404,6.952464
chief miller,7.000000,0.000188,0.001609,6.125786
chief stu,3.000000,0.000080,0.000758,6.952464
chief cameron,3.000000,0.000080,0.000758,6.105167
ken conference,3.000000,0.000080,0.000758,7.588453
ken week,3.000000,0.000080,0.000758,5.331330
ken miller,6.000000,0.000161,0.001404,7.706236
miller conference,3.000000,0.000080,0.000758,6.607624
miller clowns,3.000000,0.000080,0.000758,1.888133
miller week,3.000000,0.000080,0.000758,4.350501
illegal clown,5.000000,0.000134,0.001195,1.560335
illegal concern,4.000000,0.000107,0.000980,5.551571
illegal inappropriate,4.000000,0.000107,0.000980,6.895306
illegal dangerous,4.000000,0.000107,0.000980,5.285868
illegal community,4.000000,0.000107,0.000980,4.795245
illegal mask,3.000000,0.000080,0.000758,3.698903
illegal wear,3.000000,0.000080,0.000758,5.454944
illegal creating,4.000000,0.000107,0.000980,6.289170
creating concern,5.000000,0.000134,0.001195,6.554873
creating community,5.000000,0.000134,0.001195,5.798547
themselves clowns,4.000000,0.000107,0.000980,2.058032
matters hands,4.000000,0.000107,0.000980,7.645612
matters own,4.000000,0.000107,0.000980,7.483093
own creepy,3.000000,0.000080,0.000758,2.925713
own hands,4.000000,0.000107,0.000980,6.036174
number clown,8.000000,0.000214,0.001811,1.989517
number people,4.000000,0.000107,0.000980,2.495641
number clowns,5.000000,0.000134,0.001195,1.952672
number school,3.000000,0.000080,0.000758,2.857303
six clown,6.000000,0.000161,0.001404,2.212660
six separate,3.000000,0.000080,0.000758,6.384480
six friday,3.000000,0.000080,0.000758,5.231801
six reports,6.000000,0.000161,0.001404,3.806792
six sightings,6.000000,0.000161,0.001404,3.835686
attacked clown,15.000000,0.000402,0.003142,2.892562
attacked man,6.000000,0.000161,0.001404,4.555461
attacked dressed,9.000000,0.000241,0.002008,4.584116
attacked male,4.000000,0.000107,0.000980,6.841239
panic threatening,3.000000,0.000080,0.000758,4.143771
panic hysteria,3.000000,0.000080,0.000758,3.624470
panic terroristic,3.000000,0.000080,0.000758,5.691333
press conference,3.000000,0.000080,0.000758,6.244718
press briefing,3.000000,0.000080,0.000758,6.650183
press josh,6.000000,0.000161,0.001404,6.832505
press secretary,7.000000,0.000188,0.001609,7.497481
press earnest,6.000000,0.000161,0.001404,6.650183
held clowns,3.000000,0.000080,0.000758,2.262827
held police,3.000000,0.000080,0.000758,2.639956
seven people,4.000000,0.000107,0.000980,3.768606
seven five,3.000000,0.000080,0.000758,6.798314
seven juveniles,3.000000,0.000080,0.000758,7.146620
seven including,3.000000,0.000080,0.000758,6.076179
seven adults,3.000000,0.000080,0.000758,6.858938
upcoming film,3.000000,0.000080,0.000758,6.122116
prohibits wearing,3.000000,0.000080,0.000758,5.285868
prohibits mask,3.000000,0.000080,0.000758,5.267519
harassment disturbing,3.000000,0.000080,0.000758,6.635795
harassment peace,3.000000,0.000080,0.000758,7.077628
individuals clowns,3.000000,0.000080,0.000758,1.827509
individuals find,3.000000,0.000080,0.000758,4.832201
individuals suspicious,3.000000,0.000080,0.000758,4.617089
individuals behavior,3.000000,0.000080,0.000758,5.799785
individuals humorous,3.000000,0.000080,0.000758,7.357929
individuals mimic,3.000000,0.000080,0.000758,7.645612
section participants,3.000000,0.000080,0.000758,7.233632
dress clown,17.000000,0.000455,0.003504,2.528177
dress clowns,10.000000,0.000268,0.002203,2.430708
dress heightened,3.000000,0.000080,0.000758,5.658543
dress tensions,3.000000,0.000080,0.000758,6.064008
dress given,3.000000,0.000080,0.000758,5.745555
dress entertainers,3.000000,0.000080,0.000758,6.197540
outfits halloween,3.000000,0.000080,0.000758,4.914304
side road,4.000000,0.000107,0.000980,5.478240
rain day,3.000000,0.000080,0.000758,6.016756
killer clown,25.000000,0.000670,0.004895,2.497679
killer clowns,15.000000,0.000402,0.003142,2.420012
killer john,9.000000,0.000241,0.002008,5.830170
killer wayne,9.000000,0.000241,0.002008,6.428007
killer gacy,9.000000,0.000241,0.002008,6.117852
killer space,3.000000,0.000080,0.000758,5.781379
killer dressed,3.000000,0.000080,0.000758,2.579795
killer sightings,4.000000,0.000107,0.000980,2.288124
killer nation,3.000000,0.000080,0.000758,4.261554
killer outer,3.000000,0.000080,0.000758,6.628677
winstonsalem clown,6.000000,0.000161,0.001404,2.087497
winstonsalem police,3.000000,0.000080,0.000758,2.204638
winstonsalem carolina,7.000000,0.000188,0.001609,4.580886
winstonsalem north,7.000000,0.000188,0.001609,5.197073
adult clown,4.000000,0.000107,0.000980,2.212660
overalls shoes,5.000000,0.000134,0.001195,7.097830
overalls white,5.000000,0.000134,0.001195,5.620564
overalls red,10.000000,0.000268,0.002203,6.692365
overalls gloves,5.000000,0.000134,0.001195,7.577403
bushy face,5.000000,0.000134,0.001195,5.732155
bushy black,3.000000,0.000080,0.000758,5.647848
bushy hair,8.000000,0.000214,0.001811,7.013089
bushy white,6.000000,0.000161,0.001404,5.669354
bushy nose,7.000000,0.000188,0.001609,6.789945
bushy red,7.000000,0.000188,0.001609,6.202159
became clown,3.000000,0.000080,0.000758,1.829668
second sighting,4.000000,0.000107,0.000980,5.555201
offered woods,4.000000,0.000107,0.000980,4.481130
machete clown,5.000000,0.000134,0.001195,2.099332
machete police,3.000000,0.000080,0.000758,2.398794
machete woods,5.000000,0.000134,0.001195,4.011126
machete chased,4.000000,0.000107,0.000980,5.314039
greensboro clown,3.000000,0.000080,0.000758,1.231831
greensboro people,3.000000,0.000080,0.000758,2.431102
greensboro police,9.000000,0.000241,0.002008,3.140731
greensboro carolina,4.000000,0.000107,0.000980,3.858752
greensboro north,4.000000,0.000107,0.000980,4.474938
greensboro statement,3.000000,0.000080,0.000758,5.403651
curly wig,6.000000,0.000161,0.001404,7.434302
curly shirt,6.000000,0.000161,0.001404,7.926779
curly blue,6.000000,0.000161,0.001404,7.616624
curly yellow,6.000000,0.000161,0.001404,8.245233
curly dotted,6.000000,0.000161,0.001404,8.532915
yellow clown,5.000000,0.000134,0.001195,2.658948
yellow shirt,6.000000,0.000161,0.001404,7.793248
yellow pants,6.000000,0.000161,0.001404,7.483093
yellow blue,6.000000,0.000161,0.001404,7.483093
yellow dotted,6.000000,0.000161,0.001404,8.399383
dotted clown,10.000000,0.000268,0.002203,3.639777
dotted shirt,6.000000,0.000161,0.001404,8.080930
dotted pants,6.000000,0.000161,0.001404,7.770775
dotted blue,6.000000,0.000161,0.001404,7.770775
forsyth county,6.000000,0.000161,0.001404,5.428969
tie shoes,3.000000,0.000080,0.000758,7.434302
tie white,3.000000,0.000080,0.000758,5.957036
talking clowns,3.000000,0.000080,0.000758,2.262827
heightened copycat,3.000000,0.000080,0.000758,6.694635
heightened officials,3.000000,0.000080,0.000758,5.180508
heightened tensions,5.000000,0.000134,0.001195,7.523915
heightened discouraging,3.000000,0.000080,0.000758,7.483093
heightened entertainers,4.000000,0.000107,0.000980,7.434302
tensions copycat,3.000000,0.000080,0.000758,7.100100
tensions behavior,3.000000,0.000080,0.000758,6.553557
tensions discouraging,3.000000,0.000080,0.000758,7.888558
tensions entertainers,4.000000,0.000107,0.000980,7.839768
behavior find,3.000000,0.000080,0.000758,4.720975
behavior suspicious,3.000000,0.000080,0.000758,4.505864
behavior individuals,3.000000,0.000080,0.000758,5.799785
behavior humorous,3.000000,0.000080,0.000758,7.246704
behavior mimic,3.000000,0.000080,0.000758,7.534386
unnecessarily drain,3.000000,0.000080,0.000758,8.869387
unnecessarily alarm,3.000000,0.000080,0.000758,7.483093
unnecessarily public,3.000000,0.000080,0.000758,5.967965
cities complaints,4.000000,0.000107,0.000980,5.940863
claiming clown,3.000000,0.000080,0.000758,2.618126
acting suspiciously,4.000000,0.000107,0.000980,7.993918
fueled media,4.000000,0.000107,0.000980,4.462668
fueled social,3.000000,0.000080,0.000758,4.277640
pennywise clown,7.000000,0.000188,0.001609,1.816765
pennywise stephen,5.000000,0.000134,0.001195,4.878923
pennywise kings,3.000000,0.000080,0.000758,5.141287
pennywise novel,3.000000,0.000080,0.000758,5.680283
carnival workers,3.000000,0.000080,0.000758,8.399383
discouraging copycat,4.000000,0.000107,0.000980,7.857786
discouraging find,3.000000,0.000080,0.000758,6.055976
discouraging individuals,3.000000,0.000080,0.000758,7.134786
discouraging behavior,4.000000,0.000107,0.000980,7.311242
discouraging humorous,3.000000,0.000080,0.000758,8.581705
quickly clown,3.000000,0.000080,0.000758,1.742657
driving clowns,3.000000,0.000080,0.000758,1.441846
driving standing,3.000000,0.000080,0.000758,4.832201
driving walking,3.000000,0.000080,0.000758,4.369577
driving street,3.000000,0.000080,0.000758,4.832201
driving van,4.000000,0.000107,0.000980,5.510749
various clown,3.000000,0.000080,0.000758,1.829668
associated recent,3.000000,0.000080,0.000758,4.695000
associated press,6.000000,0.000161,0.001404,6.570141
headlines country,3.000000,0.000080,0.000758,4.835736
afraid clowns,14.000000,0.000375,0.002959,2.463498
afraid somewhat,4.000000,0.000107,0.000980,6.518012
afraid americans,3.000000,0.000080,0.000758,4.949396
afraid yourself,4.000000,0.000107,0.000980,6.335690
afraid poll,5.000000,0.000134,0.001195,6.271152
male clown,5.000000,0.000134,0.001195,2.658948
male dressed,4.000000,0.000107,0.000980,4.638183
abc news,5.000000,0.000134,0.001195,5.085197
abc affiliate,3.000000,0.000080,0.000758,7.195411
although clown,3.000000,0.000080,0.000758,1.588506
although police,3.000000,0.000080,0.000758,2.398794
although children,4.000000,0.000107,0.000980,3.609291
although heightened,3.000000,0.000080,0.000758,6.453473
lawful clown,4.000000,0.000107,0.000980,3.128951
lawful dress,4.000000,0.000107,0.000980,7.044838
lawful heightened,3.000000,0.000080,0.000758,7.706236
lawful tensions,3.000000,0.000080,0.000758,8.111701
lawful given,3.000000,0.000080,0.000758,7.793248
given heightened,4.000000,0.000107,0.000980,6.982317
given tensions,4.000000,0.000107,0.000980,7.387782
given discouraging,3.000000,0.000080,0.000758,7.570104
given entertainers,4.000000,0.000107,0.000980,7.521314
entertainers copycat,3.000000,0.000080,0.000758,7.233632
entertainers individuals,3.000000,0.000080,0.000758,6.798314
entertainers behavior,3.000000,0.000080,0.000758,6.687088
entertainers discouraging,3.000000,0.000080,0.000758,8.022089
humorous suspicious,3.000000,0.000080,0.000758,6.064008
humorous behavior,3.000000,0.000080,0.000758,7.246704
humorous mimic,3.000000,0.000080,0.000758,9.092531
mimic suspicious,3.000000,0.000080,0.000758,6.351691
mimic behavior,3.000000,0.000080,0.000758,7.534386
opportunity children,3.000000,0.000080,0.000758,4.862054
avoid dangerous,3.000000,0.000080,0.000758,5.691333
tell clown,3.000000,0.000080,0.000758,1.588506
fun people,4.000000,0.000107,0.000980,2.103599
brad costume,3.000000,0.000080,0.000758,5.708140
brad national,3.000000,0.000080,0.000758,6.607624
brad halloween,4.000000,0.000107,0.000980,5.607452
brad butler,5.000000,0.000134,0.001195,7.811597
mike clown,3.000000,0.000080,0.000758,1.829668
mike nelson,5.000000,0.000134,0.001195,7.292472
potentially dangerous,4.000000,0.000107,0.000980,6.672162
adults five,3.000000,0.000080,0.000758,5.971635
adults clowns,4.000000,0.000107,0.000980,2.175816
adults juveniles,3.000000,0.000080,0.000758,6.319942
noted clowns,3.000000,0.000080,0.000758,2.262827
actual clowns,4.000000,0.000107,0.000980,2.463498
david ringling,4.000000,0.000107,0.000980,7.521314
david bros,4.000000,0.000107,0.000980,7.839768
david kiser,4.000000,0.000107,0.000980,8.532915
professional clown,11.000000,0.000295,0.002396,1.915929
professional bad,3.000000,0.000080,0.000758,4.788465
professional clowns,26.000000,0.000697,0.005063,3.209289
professional dangerous,6.000000,0.000161,0.001404,5.258469
professional years,3.000000,0.000080,0.000758,4.355601
professional trend,6.000000,0.000161,0.001404,5.193931
professional worried,3.000000,0.000080,0.000758,5.401570
professional branded,6.000000,0.000161,0.001404,6.867907
professional irresponsible,6.000000,0.000161,0.001404,6.867907
persona clown,3.000000,0.000080,0.000758,2.435804
klown threats,3.000000,0.000080,0.000758,3.790885
respect ronald,3.000000,0.000080,0.000758,6.789945
respect community,3.000000,0.000080,0.000758,6.076179
respect events,3.000000,0.000080,0.000758,6.832505
respect mcdonalds,3.000000,0.000080,0.000758,7.259949
respect participation,3.000000,0.000080,0.000758,8.869387
responsible threats,3.000000,0.000080,0.000758,4.484033
psychologist clowns,4.000000,0.000107,0.000980,2.751180
damage violence,3.000000,0.000080,0.000758,6.502263
damage injury,3.000000,0.000080,0.000758,8.399383
frightening clown,6.000000,0.000161,0.001404,2.087497
performance art,3.000000,0.000080,0.000758,7.013089
previous reports,3.000000,0.000080,0.000758,3.742253
contacted clown,6.000000,0.000161,0.001404,3.128951
contacted profile,3.000000,0.000080,0.000758,7.146620
receive reports,3.000000,0.000080,0.000758,4.029936
receive multiple,3.000000,0.000080,0.000758,6.230330
example clowns,3.000000,0.000080,0.000758,2.581281
threat clown,8.000000,0.000214,0.001811,0.731056
threat clowns,7.000000,0.000188,0.001609,1.030683
threat media,6.000000,0.000161,0.001404,2.693381
threat crime,3.000000,0.000080,0.000758,3.842004
threat police,3.000000,0.000080,0.000758,0.560514
threat high,3.000000,0.000080,0.000758,2.851605
threat seriously,5.000000,0.000134,0.001195,3.679100
threat school,11.000000,0.000295,0.002396,2.898125
threat social,6.000000,0.000161,0.001404,2.796035
threat schools,4.000000,0.000107,0.000980,2.431955
threat students,8.000000,0.000214,0.001811,3.293438
lagrange police,5.000000,0.000134,0.001195,3.246092
west georgia,4.000000,0.000107,0.000980,6.096798
georgia people,3.000000,0.000080,0.000758,1.961099
georgia clowns,4.000000,0.000107,0.000980,1.482668
georgia calls,4.000000,0.000107,0.000980,4.429091
georgia police,4.000000,0.000107,0.000980,1.859797
georgia received,4.000000,0.000107,0.000980,3.745423
georgia carolina,6.000000,0.000161,0.001404,3.794213
georgia north,4.000000,0.000107,0.000980,4.004934
georgia knife,3.000000,0.000080,0.000758,5.067179
georgia alabama,3.000000,0.000080,0.000758,4.448140
theyve clowns,4.000000,0.000107,0.000980,2.645819
theyve received,3.000000,0.000080,0.000758,4.620892
abduct children,8.000000,0.000214,0.001811,4.638910
threatening clown,6.000000,0.000161,0.001404,1.070563
threatening people,8.000000,0.000214,0.001811,2.557516
threatening message,7.000000,0.000188,0.001609,4.991069
threatening clowns,9.000000,0.000241,0.002008,1.909187
threatening media,3.000000,0.000080,0.000758,2.627423
threatening kill,6.000000,0.000161,0.001404,5.201561
threatening children,6.000000,0.000161,0.001404,2.803666
threatening social,3.000000,0.000080,0.000758,2.730077
threatening schools,6.000000,0.000161,0.001404,3.464610
threatening violence,3.000000,0.000080,0.000758,4.731557
threatening targeting,3.000000,0.000080,0.000758,5.781379
threatening messages,6.000000,0.000161,0.001404,6.022541
threatening electronic,4.000000,0.000107,0.000980,6.628677
threats clown,10.000000,0.000268,0.002203,0.284042
threats creepy,6.000000,0.000161,0.001404,1.467098
threats clowns,20.000000,0.000536,0.004035,1.410348
threats media,17.000000,0.000455,0.003504,3.064677
threats recent,5.000000,0.000134,0.001195,2.623280
threats reported,7.000000,0.000188,0.001609,1.915948
threats police,7.000000,0.000188,0.001609,0.737655
threats week,3.000000,0.000080,0.000758,1.975595
threats months,5.000000,0.000134,0.001195,3.156579
threats facebook,6.000000,0.000161,0.001404,2.716371
threats high,5.000000,0.000134,0.001195,2.692273
threats involving,6.000000,0.000161,0.001404,4.078567
threats sightings,4.000000,0.000107,0.000980,0.990777
threats county,3.000000,0.000080,0.000758,1.380087
threats found,6.000000,0.000161,0.001404,2.728641
threats safety,8.000000,0.000214,0.001811,3.350329
threats public,3.000000,0.000080,0.000758,1.919083
threats community,5.000000,0.000134,0.001195,3.048948
threats area,4.000000,0.000107,0.000980,1.865595
threats seriously,8.000000,0.000214,0.001811,3.478946
threats school,12.000000,0.000321,0.002585,2.314979
threats social,18.000000,0.000482,0.003683,3.224490
threats local,5.000000,0.000134,0.001195,2.650309
threats online,4.000000,0.000107,0.000980,3.004053
threats hoax,3.000000,0.000080,0.000758,2.766381
threats schools,19.000000,0.000509,0.003860,3.319942
threats students,8.000000,0.000214,0.001811,2.623280
threats country,3.000000,0.000080,0.000758,2.086137
threats panic,4.000000,0.000107,0.000980,3.134106
threats toward,3.000000,0.000080,0.000758,4.032047
threats alabama,3.000000,0.000080,0.000758,2.766381
threats flomo,3.000000,0.000080,0.000758,3.945036
threats violence,4.000000,0.000107,0.000980,3.721893
threats credible,10.000000,0.000268,0.002203,4.455862
threats hoaxes,4.000000,0.000107,0.000980,3.191264
threats inducing,3.000000,0.000080,0.000758,5.043648
threats prudently,4.000000,0.000107,0.000980,5.331330
states clown,4.000000,0.000107,0.000980,0.388111
states creepy,4.000000,0.000107,0.000980,2.081993
states people,4.000000,0.000107,0.000980,1.587382
states clowns,4.000000,0.000107,0.000980,0.821270
states carolina,3.000000,0.000080,0.000758,2.439668
states sightings,3.000000,0.000080,0.000758,1.723455
states including,6.000000,0.000161,0.001404,4.588102
states north,3.000000,0.000080,0.000758,3.055854
states schools,3.000000,0.000080,0.000758,2.494476
states alabama,3.000000,0.000080,0.000758,3.786741
states kentucky,4.000000,0.000107,0.000980,4.336787
epidemic clown,4.000000,0.000107,0.000980,1.742657
epidemic clowns,4.000000,0.000107,0.000980,2.175816
epidemic sightings,3.000000,0.000080,0.000758,3.078001
epidemic spreading,3.000000,0.000080,0.000758,6.319942
sweeping nation,5.000000,0.000134,0.001195,5.983470
kidnap kill,3.000000,0.000080,0.000758,6.161337
kidnap students,3.000000,0.000080,0.000758,4.592721
kidnap teachers,3.000000,0.000080,0.000758,6.489841
callaway school,3.000000,0.000080,0.000758,4.977567
troup county,3.000000,0.000080,0.000758,5.141287
troup school,3.000000,0.000080,0.000758,4.689885
pair clowns,3.000000,0.000080,0.000758,2.463498
alabama woman,3.000000,0.000080,0.000758,3.392087
alabama people,6.000000,0.000161,0.001404,2.456420
alabama media,3.000000,0.000080,0.000758,2.814009
alabama carolina,4.000000,0.000107,0.000980,3.190922
alabama school,4.000000,0.000107,0.000980,2.700299
alabama including,3.000000,0.000080,0.000758,4.358527
alabama social,3.000000,0.000080,0.000758,2.916663
alabama seven,5.000000,0.000134,0.001195,6.478791
alabama adults,3.000000,0.000080,0.000758,5.141287
alabama georgia,5.000000,0.000134,0.001195,4.958965
alabama threats,3.000000,0.000080,0.000758,2.766381
alabama lockdown,4.000000,0.000107,0.000980,5.205825
teens clown,8.000000,0.000214,0.001811,2.569335
teens wearing,3.000000,0.000080,0.000758,4.256249
teens children,3.000000,0.000080,0.000758,3.321609
bizarre clowns,3.000000,0.000080,0.000758,2.581281
mysterious clown,5.000000,0.000134,0.001195,2.658948
hayes hadden,3.000000,0.000080,0.000758,9.380213
mcduffie county,4.000000,0.000107,0.000980,5.428969
supposed clown,3.000000,0.000080,0.000758,1.742657
disorderly conduct,5.000000,0.000134,0.001195,8.176240
duo clown,3.000000,0.000080,0.000758,2.618126
parking lot,4.000000,0.000107,0.000980,6.706064
possible evil,3.000000,0.000080,0.000758,5.180508
often social,3.000000,0.000080,0.000758,3.689853
almost clowns,3.000000,0.000080,0.000758,2.262827
throughout country,3.000000,0.000080,0.000758,5.154190
nation clown,3.000000,0.000080,0.000758,0.761828
nation creepy,3.000000,0.000080,0.000758,2.455709
florida clown,3.000000,0.000080,0.000758,1.092069
florida reports,4.000000,0.000107,0.000980,2.973883
florida wisconsin,3.000000,0.000080,0.000758,5.733893
internet people,3.000000,0.000080,0.000758,2.787777
internet clowns,4.000000,0.000107,0.000980,2.309347
escambia county,3.000000,0.000080,0.000758,5.141287
lockdown clown,4.000000,0.000107,0.000980,1.519513
lockdown media,4.000000,0.000107,0.000980,3.769521
lockdown social,5.000000,0.000134,0.001195,4.095318
lockdown threat,4.000000,0.000107,0.000980,4.392050
lockdown threats,3.000000,0.000080,0.000758,3.434210
flomo klown,8.000000,0.000214,0.001811,7.434302
flomaton high,4.000000,0.000107,0.000980,5.131717
flomaton school,6.000000,0.000161,0.001404,4.284420
flomaton alabama,4.000000,0.000107,0.000980,5.716651
hit clowns,3.000000,0.000080,0.000758,1.525228
taken clown,3.000000,0.000080,0.000758,0.761828
taken seriously,3.000000,0.000080,0.000758,4.179876
taken custody,3.000000,0.000080,0.000758,6.319942
murderous clown,4.000000,0.000107,0.000980,2.435804
whnt news,3.000000,0.000080,0.000758,5.490662
fake news,3.000000,0.000080,0.000758,4.479062
tuscumbia police,5.000000,0.000134,0.001195,3.351452
create dangerous,3.000000,0.000080,0.000758,6.230330
create situation,3.000000,0.000080,0.000758,5.781379
hysteria clown,4.000000,0.000107,0.000980,0.145798
hysteria people,14.000000,0.000375,0.002959,2.597832
hysteria clowns,9.000000,0.000241,0.002008,1.389887
hysteria media,3.000000,0.000080,0.000758,2.108123
hysteria good,7.000000,0.000188,0.001609,4.143264
hysteria something,4.000000,0.000107,0.000980,3.435228
hysteria likely,3.000000,0.000080,0.000758,4.435401
hysteria children,3.000000,0.000080,0.000758,1.591218
hysteria cheer,7.000000,0.000188,0.001609,5.164915
hysteria sweeping,4.000000,0.000107,0.000980,4.856614
hysteria nation,3.000000,0.000080,0.000758,3.742253
hysteria em,7.000000,0.000188,0.001609,5.416230
hysteria kiddies,6.000000,0.000161,0.001404,5.262079
hysteria peoples,3.000000,0.000080,0.000758,4.435401
rumors clown,3.000000,0.000080,0.000758,1.049510
rumors clowns,7.000000,0.000188,0.001609,2.329966
rumors scary,4.000000,0.000107,0.000980,3.950867
rumors spread,4.000000,0.000107,0.000980,5.023504
rumors sightings,4.000000,0.000107,0.000980,2.960218
rumors school,3.000000,0.000080,0.000758,2.898125
rumors threats,3.000000,0.000080,0.000758,3.251889
cullman county,3.000000,0.000080,0.000758,5.428969
supposedly spotted,3.000000,0.000080,0.000758,5.713806
highway patrol,4.000000,0.000107,0.000980,7.434302
highway september,3.000000,0.000080,0.000758,6.105167
highway tnhighwaypatrol,3.000000,0.000080,0.000758,8.532915
phantom clown,12.000000,0.000321,0.002585,3.048908
phantom theory,5.000000,0.000134,0.001195,7.577403
takes clown,3.000000,0.000080,0.000758,1.924978
morgan police,3.000000,0.000080,0.000758,3.091941
morgan department,3.000000,0.000080,0.000758,5.077650
morgan county,3.000000,0.000080,0.000758,4.581671
morgan city,3.000000,0.000080,0.000758,5.802886
heres know,3.000000,0.000080,0.000758,4.987136
makayla smith,3.000000,0.000080,0.000758,8.687065
terroristic threat,4.000000,0.000107,0.000980,5.085197
terroristic threatening,3.000000,0.000080,0.000758,5.424704
terroristic threats,3.000000,0.000080,0.000758,4.127358
calhoun county,3.000000,0.000080,0.000758,5.428969
calhoun sheriffs,3.000000,0.000080,0.000758,6.135019
announced clown,3.000000,0.000080,0.000758,2.435804
shoot clown,5.000000,0.000134,0.001195,1.965800
shoot dressed,3.000000,0.000080,0.000758,3.657354
shoot someone,4.000000,0.000107,0.000980,4.429091
felony charges,4.000000,0.000107,0.000980,6.171387
taboola sponsored,4.000000,0.000107,0.000980,8.687065
taboola links,3.000000,0.000080,0.000758,8.581705
pay house,4.000000,0.000107,0.000980,5.331330
pay furious,4.000000,0.000107,0.000980,7.706236
pay pace,4.000000,0.000107,0.000980,8.176240
pay owe,3.000000,0.000080,0.000758,8.399383
pay less,3.000000,0.000080,0.000758,6.933046
furious pace,4.000000,0.000107,0.000980,8.176240
furious owe,3.000000,0.000080,0.000758,8.399383
furious less,4.000000,0.000107,0.000980,7.220728
furious quickenloans,4.000000,0.000107,0.000980,8.399383
pace owe,3.000000,0.000080,0.000758,8.869387
pace less,3.000000,0.000080,0.000758,7.403050
pace quickenloans,4.000000,0.000107,0.000980,8.869387
owe less,3.000000,0.000080,0.000758,7.913876
owe quickenloans,3.000000,0.000080,0.000758,9.092531
less quickenloans,3.000000,0.000080,0.000758,7.626193
lafayette service,3.000000,0.000080,0.000758,8.176240
lafayette louisiana,3.000000,0.000080,0.000758,7.588453
lafayette meal,3.000000,0.000080,0.000758,8.687065
lafayette cheaper,3.000000,0.000080,0.000758,8.687065
everquote insurance,3.000000,0.000080,0.000758,9.092531
everquote quotes,3.000000,0.000080,0.000758,9.380213
insurance quotes,3.000000,0.000080,0.000758,9.092531
meal home,3.000000,0.000080,0.000758,6.367951
meal service,3.000000,0.000080,0.000758,8.869387
meal cheaper,3.000000,0.000080,0.000758,9.380213
cheaper home,3.000000,0.000080,0.000758,6.367951
cheaper chef,3.000000,0.000080,0.000758,9.092531
store halloween,4.000000,0.000107,0.000980,4.914304
addicting women,3.000000,0.000080,0.000758,8.281600
addicting site,3.000000,0.000080,0.000758,8.281600
addicting shopping,3.000000,0.000080,0.000758,9.380213
addicting tophatter,3.000000,0.000080,0.000758,9.380213
shopping women,3.000000,0.000080,0.000758,8.281600
shopping site,3.000000,0.000080,0.000758,8.281600
shopping tophatter,3.000000,0.000080,0.000758,9.380213
tn patrol,3.000000,0.000080,0.000758,7.483093
tn september,3.000000,0.000080,0.000758,6.441639
tn highway,3.000000,0.000080,0.000758,8.022089
tn tnhighwaypatrol,3.000000,0.000080,0.000758,8.869387
alert clown,3.000000,0.000080,0.000758,1.519513
alert county,3.000000,0.000080,0.000758,3.819531
