Number of pairs,39082.000000
Number of unique pairs,6621
Average pair frequency,5.902734
Pair entropy,8.409873

Pair,Frequency,Proportion,Entropy Term,Mutual Information
witnesses car,3.000000,0.000077,0.000727,5.203499
witnesses scene,3.000000,0.000077,0.000727,5.868475
appeared clown,4.000000,0.000102,0.000940,1.163059
wednesday clown,8.000000,0.000205,0.001739,0.905230
wednesday people,3.000000,0.000077,0.000727,1.596643
wednesday person,3.000000,0.000077,0.000727,2.943225
wednesday report,5.000000,0.000128,0.001147,1.807601
wednesday night,10.000000,0.000256,0.002116,4.206287
wednesday dressed,3.000000,0.000077,0.000727,2.599752
wednesday police,4.000000,0.000102,0.000940,1.495342
wednesday girl,3.000000,0.000077,0.000727,4.083685
wednesday home,4.000000,0.000102,0.000940,3.924054
young clown,8.000000,0.000205,0.001739,1.393583
young people,3.000000,0.000077,0.000727,2.084996
young report,3.000000,0.000077,0.000727,1.785129
young children,4.000000,0.000102,0.000940,2.906510
young girl,3.000000,0.000077,0.000727,4.572037
young school,3.000000,0.000077,0.000727,2.734341
young boy,3.000000,0.000077,0.000727,4.451409
girl clown,11.000000,0.000281,0.002301,1.344312
girl person,5.000000,0.000128,0.001147,3.574679
girl pictures,3.000000,0.000077,0.000727,5.034661
girl report,3.000000,0.000077,0.000727,1.417404
girl man,4.000000,0.000102,0.000940,3.384872
girl arrested,4.000000,0.000102,0.000940,3.701209
girl kill,4.000000,0.000102,0.000940,4.936680
girl walking,3.000000,0.000077,0.000727,3.878890
girl saw,4.000000,0.000102,0.000940,3.701209
girl school,5.000000,0.000128,0.001147,2.877442
girl asked,3.000000,0.000077,0.000727,4.433887
girl social,3.000000,0.000077,0.000727,2.870662
girl charged,5.000000,0.000128,0.001147,4.882192
girl knife,4.000000,0.000102,0.000940,5.111034
girl threatening,4.000000,0.000102,0.000940,4.305409
home clown,18.000000,0.000461,0.003539,1.389476
home people,3.000000,0.000077,0.000727,1.269959
home report,3.000000,0.000077,0.000727,0.970092
home town,3.000000,0.000077,0.000727,4.242508
home alone,5.000000,0.000128,0.001147,4.530190
home saw,3.000000,0.000077,0.000727,2.966215
home parents,3.000000,0.000077,0.000727,3.230907
home chef,3.000000,0.000077,0.000727,6.034268
school clown,32.000000,0.000819,0.005820,0.574456
school creepy,6.000000,0.000154,0.001348,1.067333
school people,5.000000,0.000128,0.001147,0.390401
school message,4.000000,0.000102,0.000940,2.734341
school morning,8.000000,0.000205,0.001739,3.514499
school called,3.000000,0.000077,0.000727,1.673469
school media,6.000000,0.000154,0.001348,1.623458
school report,23.000000,0.000589,0.004377,1.616589
school man,5.000000,0.000128,0.001147,1.770319
school friday,5.000000,0.000128,0.001147,2.903417
school crime,3.000000,0.000077,0.000727,2.772081
school see,3.000000,0.000077,0.000727,1.635729
school stop,7.000000,0.000179,0.001545,3.139806
school dressed,3.000000,0.000077,0.000727,0.882683
school police,27.000000,0.000691,0.005028,1.687816
school received,6.000000,0.000154,0.001348,2.069365
school arrested,3.000000,0.000077,0.000727,1.575830
school high,8.000000,0.000205,0.001739,2.762512
school sightings,3.000000,0.000077,0.000727,0.303330
school county,3.000000,0.000077,0.000727,0.980322
school wooded,3.000000,0.000077,0.000727,2.533670
school named,4.000000,0.000102,0.000940,3.484646
school warning,3.000000,0.000077,0.000727,2.564442
school letter,3.000000,0.000077,0.000727,2.223515
school several,3.000000,0.000077,0.000727,1.599361
school hours,3.000000,0.000077,0.000727,2.564442
school seeing,3.000000,0.000077,0.000727,1.712690
school community,4.000000,0.000102,0.000940,2.426039
school area,6.000000,0.000154,0.001348,1.871295
school saw,3.000000,0.000077,0.000727,1.575830
school incident,3.000000,0.000077,0.000727,1.564270
school parents,7.000000,0.000179,0.001545,2.687821
school officials,14.000000,0.000358,0.002842,3.658600
school social,8.000000,0.000205,0.001739,2.013795
school student,12.000000,0.000307,0.002484,3.752910
school security,4.000000,0.000102,0.000940,3.139806
school statement,3.000000,0.000077,0.000727,2.852124
school today,3.000000,0.000077,0.000727,2.852124
school chased,6.000000,0.000154,0.001348,2.811302
school bus,13.000000,0.000333,0.002664,4.451992
school district,28.000000,0.000716,0.005188,4.574890
school districts,12.000000,0.000307,0.002484,4.931565
school elementary,3.000000,0.000077,0.000727,3.034445
school schools,6.000000,0.000154,0.001348,1.767498
school students,11.000000,0.000281,0.002301,2.541969
school authorities,3.000000,0.000077,0.000727,1.935833
school teachers,3.000000,0.000077,0.000727,3.139806
school arrests,3.000000,0.000077,0.000727,2.628980
school threat,12.000000,0.000307,0.002484,2.939135
school threats,10.000000,0.000256,0.002116,2.086656
school lockdown,6.000000,0.000154,0.001348,3.727593
school placed,3.000000,0.000077,0.000727,4.420740
school reading,4.000000,0.000102,0.000940,2.950564
school closed,3.000000,0.000077,0.000727,3.391120
school superintendent,3.000000,0.000077,0.000727,4.420740
school lockdowns,3.000000,0.000077,0.000727,4.420740
school shut,3.000000,0.000077,0.000727,4.238418
hughes academy,4.000000,0.000102,0.000940,8.600242
pleasant valley,4.000000,0.000102,0.000940,7.376467
route south,3.000000,0.000077,0.000727,4.607807
street clown,9.000000,0.000230,0.001929,1.280842
street morning,3.000000,0.000077,0.000727,4.508568
street person,4.000000,0.000102,0.000940,3.488736
street wearing,3.000000,0.000077,0.000727,3.322944
avenue road,3.000000,0.000077,0.000727,5.402386
park clown,3.000000,0.000077,0.000727,0.617548
park report,3.000000,0.000077,0.000727,1.989923
park apartments,4.000000,0.000102,0.000940,4.739091
park haywood,3.000000,0.000077,0.000727,7.341781
haywood apartments,3.000000,0.000077,0.000727,6.443840
action clown,3.000000,0.000077,0.000727,1.069533
action someone,3.000000,0.000077,0.000727,4.228939
described clown,13.000000,0.000333,0.002664,2.341714
described wearing,4.000000,0.000102,0.000940,4.303773
described white,3.000000,0.000077,0.000727,4.176434
witness clown,6.000000,0.000154,0.001348,2.003843
witness person,4.000000,0.000102,0.000940,4.617202
witness wearing,4.000000,0.000102,0.000940,4.739091
coming clown,4.000000,0.000102,0.000940,0.700436
coming woods,6.000000,0.000154,0.001348,3.490667
coming halloween,3.000000,0.000077,0.000727,3.769691
gray white,3.000000,0.000077,0.000727,5.911035
shirt clown,10.000000,0.000256,0.002116,2.514668
shirt shoes,6.000000,0.000154,0.001348,6.782165
shirt pants,7.000000,0.000179,0.001545,7.272788
shirt blue,6.000000,0.000154,0.001348,7.118638
gloves shoes,8.000000,0.000205,0.001739,6.902793
gloves black,3.000000,0.000077,0.000727,5.116339
gloves hair,5.000000,0.000128,0.001147,6.011576
gloves white,4.000000,0.000102,0.000940,4.732380
gloves red,10.000000,0.000256,0.002116,6.027325
gloves bushy,5.000000,0.000128,0.001147,7.397871
gloves tie,3.000000,0.000077,0.000727,7.867874
pants clown,5.000000,0.000128,0.001147,1.511366
pants shoes,7.000000,0.000179,0.001545,6.626161
pants woods,4.000000,0.000102,0.000940,3.672988
twitter clown,12.000000,0.000307,0.002484,1.223684
twitter people,6.000000,0.000154,0.001348,2.202779
twitter storm,4.000000,0.000102,0.000940,6.156157
twitter video,3.000000,0.000077,0.000727,3.996673
twitter account,4.000000,0.000102,0.000940,5.057545
twitter page,4.000000,0.000102,0.000940,4.546720
twitter sightings,3.000000,0.000077,0.000727,1.933387
twitter hysteria,3.000000,0.000077,0.000727,3.290787
twitter phobia,4.000000,0.000102,0.000940,5.463010
twitter user,5.000000,0.000128,0.001147,6.379301
twitter expressing,4.000000,0.000102,0.000940,6.561623
featured clown,3.000000,0.000077,0.000727,2.609978
stories clown,4.000000,0.000102,0.000940,1.051834
scene clown,4.000000,0.000102,0.000940,1.105901
scene crime,3.000000,0.000077,0.000727,5.382968
scene police,3.000000,0.000077,0.000727,2.101478
scene contact,3.000000,0.000077,0.000727,5.645332
scene alert,3.000000,0.000077,0.000727,5.933014
scene reading,3.000000,0.000077,0.000727,5.273768
stephen clown,10.000000,0.000256,0.002116,0.961320
stephen people,4.000000,0.000102,0.000940,1.717271
stephen story,3.000000,0.000077,0.000727,4.212896
stephen evil,4.000000,0.000102,0.000940,3.955851
stephen horror,3.000000,0.000077,0.000727,4.053832
stephen whose,3.000000,0.000077,0.000727,5.277607
stephen twitter,3.000000,0.000077,0.000727,3.708991
stephen kings,19.000000,0.000486,0.003709,6.247965
stephen cool,3.000000,0.000077,0.000727,4.584460
stephen movie,4.000000,0.000102,0.000940,4.732380
stephen pennywise,3.000000,0.000077,0.000727,4.322096
stephen featuring,3.000000,0.000077,0.000727,5.500751
stephen king,26.000000,0.000665,0.004867,5.788433
stephen novel,7.000000,0.000179,0.001545,5.788433
stephen guys,3.000000,0.000077,0.000727,4.535670
stephen ✔,3.000000,0.000077,0.000727,5.788433
stephen stephenking,4.000000,0.000102,0.000940,6.481580
kings clown,10.000000,0.000256,0.002116,1.734510
kings evil,3.000000,0.000077,0.000727,4.441359
kings movie,3.000000,0.000077,0.000727,5.217888
kings pennywise,3.000000,0.000077,0.000727,5.095286
kings novel,5.000000,0.000128,0.001147,6.225150
south clown,30.000000,0.000768,0.005506,1.166989
south creepy,7.000000,0.000179,0.001545,1.878555
south report,16.000000,0.000409,0.003194,1.910755
south kids,3.000000,0.000077,0.000727,1.835219
south dressed,5.000000,0.000128,0.001147,2.050580
south police,10.000000,0.000256,0.002116,1.351636
south carolina,99.000000,0.002533,0.015144,5.173121
south multiple,3.000000,0.000077,0.000727,3.131901
south investigating,4.000000,0.000102,0.000940,3.509195
south incidents,3.000000,0.000077,0.000727,2.528366
south sightings,9.000000,0.000230,0.001929,2.059013
south woods,7.000000,0.000179,0.001545,2.096467
south children,7.000000,0.000179,0.001545,1.917776
south lure,7.000000,0.000179,0.001545,2.890156
south increased,3.000000,0.000077,0.000727,3.691517
south august,3.000000,0.000077,0.000727,2.795429
south north,4.000000,0.000102,0.000940,2.580482
south began,4.000000,0.000102,0.000940,3.478423
south georgia,7.000000,0.000179,0.001545,4.068811
south states,4.000000,0.000102,0.000940,2.847796
south alabama,5.000000,0.000128,0.001147,3.534513
south kentucky,3.000000,0.000077,0.000727,3.286051
south river,5.000000,0.000128,0.001147,4.713168
south toms,5.000000,0.000128,0.001147,5.000850
someone clown,48.000000,0.001228,0.008232,1.817740
someone shoes,3.000000,0.000077,0.000727,3.823474
someone costume,6.000000,0.000154,0.001348,3.483607
someone report,4.000000,0.000102,0.000940,0.705208
someone wearing,7.000000,0.000179,0.001545,3.033163
someone dressed,24.000000,0.000614,0.004541,3.799944
someone holding,3.000000,0.000077,0.000727,4.095408
someone getting,3.000000,0.000077,0.000727,3.609900
someone facebook,4.000000,0.000102,0.000940,2.748960
someone road,3.000000,0.000077,0.000727,3.572160
someone woods,4.000000,0.000102,0.000940,1.717600
someone children,4.000000,0.000102,0.000940,1.538908
someone lure,4.000000,0.000102,0.000940,2.511288
someone saw,3.000000,0.000077,0.000727,2.413649
someone red,3.000000,0.000077,0.000727,2.724862
someone mask,9.000000,0.000230,0.001929,3.266129
someone car,3.000000,0.000077,0.000727,3.312649
someone else,4.000000,0.000102,0.000940,4.516622
someone scare,3.000000,0.000077,0.000727,2.757123
someone gets,3.000000,0.000077,0.000727,4.383090
someone dress,4.000000,0.000102,0.000940,3.721692
parents clown,14.000000,0.000358,0.002842,1.059381
parents report,3.000000,0.000077,0.000727,0.891311
parents kids,5.000000,0.000128,0.001147,3.000577
parents police,7.000000,0.000179,0.001545,1.649493
parents children,12.000000,0.000307,0.002484,3.111304
parents childrens,3.000000,0.000077,0.000727,3.974485
parents home,3.000000,0.000077,0.000727,3.230907
parents school,8.000000,0.000205,0.001739,2.821352
parents talk,3.000000,0.000077,0.000727,4.508568
parents students,6.000000,0.000154,0.001348,3.247437
parents teachers,4.000000,0.000102,0.000940,4.739091
parents threats,4.000000,0.000102,0.000940,2.481969
telling house,3.000000,0.000077,0.000727,4.512139
telling place,3.000000,0.000077,0.000727,5.252914
telling fib,3.000000,0.000077,0.000727,7.867874
telling talk,3.000000,0.000077,0.000727,6.133273
telling truth,4.000000,0.000102,0.000940,7.056944
apparently clown,5.000000,0.000128,0.001147,1.446827
apparently wearing,3.000000,0.000077,0.000727,4.076716
possibly armed,3.000000,0.000077,0.000727,5.357650
send clown,5.000000,0.000128,0.001147,1.821521
couple clown,4.000000,0.000102,0.000940,1.357215
couple police,3.000000,0.000077,0.000727,2.352793
couple residents,3.000000,0.000077,0.000727,4.461562
years clown,6.000000,0.000154,0.001348,0.790820
including clown,11.000000,0.000281,0.002301,1.452526
including five,3.000000,0.000077,0.000727,5.142874
including juveniles,3.000000,0.000077,0.000727,5.491181
including dangerous,6.000000,0.000154,0.001348,5.268038
including carolina,3.000000,0.000077,0.000727,2.965453
including north,3.000000,0.000077,0.000727,3.581639
including adults,3.000000,0.000077,0.000727,5.203499
including professional,6.000000,0.000154,0.001348,5.058317
including trend,6.000000,0.000154,0.001348,5.203499
including branded,6.000000,0.000154,0.001348,6.877476
turned clown,3.000000,0.000077,0.000727,0.212083
turned media,4.000000,0.000102,0.000940,3.222744
turned something,3.000000,0.000077,0.000727,3.974485
turned social,4.000000,0.000102,0.000940,3.325398
turned marketing,3.000000,0.000077,0.000727,4.899434
turned hoaxes,4.000000,0.000102,0.000940,4.796250
anonymous clown,6.000000,0.000154,0.001348,2.003843
anonymous report,4.000000,0.000102,0.000940,2.970752
anonymous caller,3.000000,0.000077,0.000727,6.735645
connection clown,9.000000,0.000230,0.001929,2.034614
connection between,4.000000,0.000102,0.000940,5.679233
connection threat,4.000000,0.000102,0.000940,4.569192
connection robberies,3.000000,0.000077,0.000727,6.456262
officials clown,14.000000,0.000358,0.002842,1.337013
officials people,3.000000,0.000077,0.000727,1.468810
officials report,5.000000,0.000128,0.001147,1.679768
officials police,3.000000,0.000077,0.000727,1.079827
officials find,4.000000,0.000102,0.000940,3.995072
officials carolina,3.000000,0.000077,0.000727,2.608778
officials sightings,5.000000,0.000128,0.001147,2.403391
officials seriously,3.000000,0.000077,0.000727,3.687587
officials south,3.000000,0.000077,0.000727,2.775226
officials students,4.000000,0.000102,0.000940,3.119603
asked clown,9.000000,0.000230,0.001929,1.373216
asked creepy,4.000000,0.000102,0.000940,2.729139
asked people,3.000000,0.000077,0.000727,1.946846
asked media,3.000000,0.000077,0.000727,2.997582
asked police,6.000000,0.000154,0.001348,2.251010
asked social,3.000000,0.000077,0.000727,3.100236
drew pinciaro,4.000000,0.000102,0.000940,7.462409
pinciaro clown,3.000000,0.000077,0.000727,1.143641
pinciaro people,3.000000,0.000077,0.000727,2.815884
pinciaro tells,3.000000,0.000077,0.000727,6.327429
checked clown,3.000000,0.000077,0.000727,1.762680
checked found,3.000000,0.000077,0.000727,5.191077
crimes clown,3.000000,0.000077,0.000727,1.143641
crimes report,3.000000,0.000077,0.000727,2.516016
release clown,4.000000,0.000102,0.000940,1.051834
filed clown,5.000000,0.000128,0.001147,1.511366
filed report,9.000000,0.000230,0.001929,3.471528
filed police,4.000000,0.000102,0.000940,2.571482
review know,3.000000,0.000077,0.000727,5.228817
review safety,5.000000,0.000128,0.001147,6.190059
review community,5.000000,0.000128,0.001147,6.358682
review threats,5.000000,0.000128,0.001147,5.103008
review perceived,5.000000,0.000128,0.001147,8.641064
heard clown,13.000000,0.000333,0.002664,1.807632
heard front,3.000000,0.000077,0.000727,5.330927
heard apartment,3.000000,0.000077,0.000727,3.675504
heard door,3.000000,0.000077,0.000727,5.599191
heard sightings,4.000000,0.000102,0.000940,2.724974
heard woods,4.000000,0.000102,0.000940,3.013743
heard whispering,3.000000,0.000077,0.000727,5.599191
heard noises,4.000000,0.000102,0.000940,5.812765
heard chains,3.000000,0.000077,0.000727,6.218230
heard banging,3.000000,0.000077,0.000727,6.218230
refused report,3.000000,0.000077,0.000727,3.694671
refused give,3.000000,0.000077,0.000727,7.747246
give report,3.000000,0.000077,0.000727,2.683070
give name,3.000000,0.000077,0.000727,5.955487
locate clown,5.000000,0.000128,0.001147,1.916831
matching description,3.000000,0.000077,0.000727,8.065700
case clown,3.000000,0.000077,0.000727,0.307393
investigation police,4.000000,0.000102,0.000940,2.060656
investigation children,3.000000,0.000077,0.000727,2.695789
extra officers,3.000000,0.000077,0.000727,5.039196
entice woods,3.000000,0.000077,0.000727,4.301597
entice children,3.000000,0.000077,0.000727,4.122905
whispering clown,4.000000,0.000102,0.000940,1.431323
whispering report,3.000000,0.000077,0.000727,2.516016
whispering strange,10.000000,0.000256,0.002116,6.874622
whispering noises,11.000000,0.000281,0.002301,7.626712
noises clown,5.000000,0.000128,0.001147,1.580359
noises saw,3.000000,0.000077,0.000727,4.438031
noises flashing,3.000000,0.000077,0.000727,6.494483
flashing green,11.000000,0.000281,0.002301,6.743944
flashing woods,3.000000,0.000077,0.000727,3.695461
flashing laser,10.000000,0.000256,0.002116,7.772564
flashing lights,10.000000,0.000256,0.002116,7.772564
womans son,3.000000,0.000077,0.000727,5.925634
