Number of pairs,27786.000000
Number of unique pairs,4924
Average pair frequency,5.642973
Pair entropy,8.144008

Pair,Frequency,Proportion,Entropy Term,Mutual Information
movie called,3.000000,0.000108,0.000986,4.208762
movie name,3.000000,0.000108,0.000986,5.286965
movie production,3.000000,0.000108,0.000986,6.704031
movie remake,4.000000,0.000144,0.001273,6.768570
terrorizing people,3.000000,0.000108,0.000986,3.723618
charged reports,3.000000,0.000108,0.000986,3.110986
charged threat,3.000000,0.000108,0.000986,4.398073
charged threats,3.000000,0.000108,0.000986,3.733097
charged kill,4.000000,0.000144,0.001273,5.751578
charged wearing,3.000000,0.000108,0.000986,4.135709
charged mask,3.000000,0.000108,0.000986,4.102093
charged public,3.000000,0.000108,0.000986,4.376095
charged threatening,4.000000,0.000144,0.001273,5.273542
charged terrorist,3.000000,0.000108,0.000986,6.595298
charged false,3.000000,0.000108,0.000986,5.496686
charged terroristic,4.000000,0.000144,0.001273,6.882980
charged count,3.000000,0.000108,0.000986,7.288445
individuals clowns,3.000000,0.000108,0.000986,2.571842
individuals find,3.000000,0.000108,0.000986,5.204469
individuals humorous,3.000000,0.000108,0.000986,8.174883
individuals mimic,3.000000,0.000108,0.000986,8.462565
disturbing peace,5.000000,0.000180,0.001552,7.799271
persons police,5.000000,0.000180,0.001552,3.946290
persons call,5.000000,0.000180,0.001552,6.052974
persons immediately,5.000000,0.000180,0.001552,7.106124
section participants,3.000000,0.000108,0.000986,7.799271
contact reading,5.000000,0.000180,0.001552,6.220605
contact police,7.000000,0.000252,0.002088,3.684926
contact crime,5.000000,0.000180,0.001552,6.508287
dress clown,17.000000,0.000612,0.004527,3.184150
dress clowns,10.000000,0.000360,0.002854,3.112521
dress heightened,3.000000,0.000108,0.000986,6.412976
dress given,3.000000,0.000108,0.000986,6.007511
walking school,4.000000,0.000144,0.001273,2.880120
walking clown,3.000000,0.000108,0.000986,0.903006
walking reported,3.000000,0.000108,0.000986,2.976061
walking bus,3.000000,0.000108,0.000986,5.093243
walking stop,3.000000,0.000108,0.000986,4.273802
walking woods,4.000000,0.000144,0.001273,3.166751
walking apartment,3.000000,0.000108,0.000986,3.829551
walking saw,3.000000,0.000108,0.000986,3.515058
walking night,5.000000,0.000180,0.001552,3.927691
walking public,3.000000,0.000108,0.000986,3.829551
walking home,11.000000,0.000396,0.003102,5.231782
walking areas,12.000000,0.000432,0.003346,6.024062
walking wooded,12.000000,0.000432,0.003346,6.241126
walking roads,12.000000,0.000432,0.003346,6.965045
canaan apartments,4.000000,0.000144,0.001273,7.288445
canaan pointe,3.000000,0.000108,0.000986,9.909484
point school,3.000000,0.000108,0.000986,2.020368
point police,3.000000,0.000108,0.000986,1.218240
point clowns,4.000000,0.000144,0.001273,1.077617
point people,4.000000,0.000144,0.001273,1.794075
point someone,3.000000,0.000108,0.000986,2.888921
point story,3.000000,0.000108,0.000986,3.950629
point months,66.000000,0.002375,0.014353,5.224866
point evidence,3.000000,0.000108,0.000986,4.018070
point found,5.000000,0.000180,0.001552,3.684926
wednesday reports,3.000000,0.000108,0.000986,2.823304
wednesday clown,3.000000,0.000108,0.000986,1.161867
wednesday police,4.000000,0.000144,0.001273,2.336852
wednesday night,10.000000,0.000360,0.002854,4.879700
pointe apartments,3.000000,0.000108,0.000986,7.288445
daughter home,4.000000,0.000144,0.001273,5.698283
hughes academy,4.000000,0.000144,0.001273,9.463197
happened nathanael,3.000000,0.000108,0.000986,3.897400
park apartments,4.000000,0.000144,0.001273,5.378903
park haywood,3.000000,0.000108,0.000986,7.999942
haywood apartments,3.000000,0.000108,0.000986,7.288445
old man,15.000000,0.000540,0.004062,5.022901
old house,5.000000,0.000180,0.001552,4.283663
old main,3.000000,0.000108,0.000986,6.536458
eyes smile,3.000000,0.000108,0.000986,5.384982
painted face,6.000000,0.000216,0.001823,5.785041
between clown,6.000000,0.000216,0.001823,2.112843
emerald commons,8.000000,0.000288,0.002347,9.216337
commons white,4.000000,0.000144,0.001273,5.987511
young man,6.000000,0.000216,0.001823,4.355072
young clowns,4.000000,0.000144,0.001273,2.029176
young people,3.000000,0.000108,0.000986,2.457952
young children,4.000000,0.000144,0.001273,3.331536
young girl,3.000000,0.000108,0.000986,4.818806
young boy,4.000000,0.000144,0.001273,5.086685
horse road,4.000000,0.000144,0.001273,7.894581
riding property,6.000000,0.000216,0.001823,7.270427
riding daily,6.000000,0.000216,0.001823,7.675892
riding sic,5.000000,0.000180,0.001552,7.606899
ensure safety,12.000000,0.000432,0.003346,7.121391
ensure public,4.000000,0.000144,0.001273,5.595335
ensure childrens,7.000000,0.000252,0.002088,7.309443
ensure sic,5.000000,0.000180,0.001552,7.121391
shemwood greenville,3.000000,0.000108,0.000986,4.631369
shemwood apartments,7.000000,0.000252,0.002088,6.595298
shemwood crossing,4.000000,0.000144,0.001273,8.251256
shemwood lane,4.000000,0.000144,0.001273,8.433578
dispatch report,3.000000,0.000108,0.000986,5.697356
resident clown,4.000000,0.000144,0.001273,1.650220
resident reported,5.000000,0.000180,0.001552,3.946419
resident seeing,4.000000,0.000144,0.001273,4.729106
resident officers,3.000000,0.000108,0.000986,4.606179
resident saw,6.000000,0.000216,0.001823,4.667737
resident greenville,3.000000,0.000108,0.000986,3.686908
resident son,5.000000,0.000180,0.001552,5.738178
resident deputy,3.000000,0.000108,0.000986,5.097300
resident largefigured,5.000000,0.000180,0.001552,7.124473
resident walking,3.000000,0.000108,0.000986,4.767820
confronted clown,6.000000,0.000216,0.001823,3.559762
crew scene,3.000000,0.000108,0.000986,8.063657
scene reading,3.000000,0.000108,0.000986,5.761072
scene police,3.000000,0.000108,0.000986,2.888921
scene contact,3.000000,0.000108,0.000986,6.454219
couple days,3.000000,0.000108,0.000986,5.408749
couple years,4.000000,0.000144,0.001273,5.654758
terrified clowns,3.000000,0.000108,0.000986,2.632467
characters dressed,5.000000,0.000180,0.001552,4.651208
characters clown,5.000000,0.000180,0.001552,2.412360
characters attire,4.000000,0.000144,0.001273,7.152644
ken miller,6.000000,0.000216,0.001823,8.523190
miller conference,3.000000,0.000108,0.000986,7.424577
press conference,3.000000,0.000108,0.000986,7.061672
press briefing,3.000000,0.000108,0.000986,7.467137
press secretary,6.000000,0.000216,0.001823,8.160284
press josh,6.000000,0.000216,0.001823,7.649459
press earnest,6.000000,0.000216,0.001823,7.467137
charges laid,3.000000,0.000108,0.000986,7.201434
wear clown,9.000000,0.000324,0.002603,2.825793
wear mask,5.000000,0.000180,0.001552,4.890550
wear makeup,4.000000,0.000144,0.001273,5.634556
wear masks,5.000000,0.000180,0.001552,5.543206
wear full,6.000000,0.000216,0.001823,6.231076
wear costume,3.000000,0.000108,0.000986,4.956007
added clown,4.000000,0.000144,0.001273,2.014863
added gang,3.000000,0.000108,0.000986,6.690608
marketing movie,6.000000,0.000216,0.001823,5.865702
marketing ploy,7.000000,0.000252,0.002088,7.684860
marketing stunt,5.000000,0.000180,0.001552,6.896403
marketing campaign,6.000000,0.000216,0.001823,6.768570
rob zombie,11.000000,0.000396,0.003102,8.318395
rob film,7.000000,0.000252,0.002088,7.019112
rob zombies,5.000000,0.000180,0.001552,7.712259
zombie film,4.000000,0.000144,0.001273,6.864962
knifewielding clown,7.000000,0.000252,0.002088,3.847445
separate reports,3.000000,0.000108,0.000986,3.968436
separate clown,4.000000,0.000144,0.001273,2.594682
separate sightings,3.000000,0.000108,0.000986,3.990142
columbus ohio,5.000000,0.000180,0.001552,6.813906
columbus police,3.000000,0.000108,0.000986,3.268411
immediately police,6.000000,0.000216,0.001823,3.125310
immediately call,5.000000,0.000180,0.001552,5.049672
immediately respond,3.000000,0.000108,0.000986,7.047283
teachers police,3.000000,0.000108,0.000986,2.742318
friday school,6.000000,0.000216,0.001823,3.639757
friday woman,4.000000,0.000144,0.001273,4.418482
friday attacked,3.000000,0.000108,0.000986,5.709779
friday man,3.000000,0.000108,0.000986,3.636607
friday morning,3.000000,0.000108,0.000986,5.067925
friday police,3.000000,0.000108,0.000986,2.144481
friday reported,4.000000,0.000144,0.001273,3.617915
friday clowns,3.000000,0.000108,0.000986,1.716176
spokeswoman denise,3.000000,0.000108,0.000986,9.216337
eye tv,6.000000,0.000216,0.001823,6.864962
eye opener,6.000000,0.000216,0.001823,8.117725
roads night,13.000000,0.000468,0.003587,6.153665
roads areas,12.000000,0.000432,0.003346,7.294524
roads wooded,12.000000,0.000432,0.003346,7.511589
day clown,10.000000,0.000360,0.002854,1.672693
day police,5.000000,0.000180,0.001552,1.866849
day kids,10.000000,0.000360,0.002854,3.933641
day see,7.000000,0.000252,0.002088,3.808525
day everyone,3.000000,0.000108,0.000986,4.066906
day ms,4.000000,0.000144,0.001273,5.806841
day age,3.000000,0.000108,0.000986,5.209004
signs clowns,3.000000,0.000108,0.000986,2.840106
signs suspicious,8.000000,0.000288,0.002347,6.667136
signs characters,4.000000,0.000144,0.001273,7.072601
signs activity,8.000000,0.000288,0.002347,7.283910
activity dressed,5.000000,0.000180,0.001552,4.169370
activity clown,5.000000,0.000180,0.001552,1.930522
activity police,3.000000,0.000108,0.000986,2.307000
activity characters,4.000000,0.000144,0.001273,6.111190
fired direction,3.000000,0.000108,0.000986,7.712259
locate clowns,3.000000,0.000108,0.000986,3.102470
shell casings,3.000000,0.000108,0.000986,10.197166
curfew childrens,6.000000,0.000216,0.001823,7.417657
curfew property,6.000000,0.000216,0.001823,7.047283
curfew ensure,6.000000,0.000216,0.001823,8.220003
foremost fleetwood,8.000000,0.000288,0.002347,7.252727
foremost manor,8.000000,0.000288,0.002347,7.288445
foremost apartments,8.000000,0.000288,0.002347,7.288445
sic safety,12.000000,0.000432,0.003346,6.467465
sic office,4.000000,0.000144,0.001273,5.068748
sic lot,4.000000,0.000144,0.001273,5.701997
sic property,5.000000,0.000180,0.001552,5.948671
sic several,4.000000,0.000144,0.001273,4.888486
sic please,5.000000,0.000180,0.001552,6.285143
sic keep,5.000000,0.000180,0.001552,6.102822
sic complaints,4.000000,0.000144,0.001273,5.936836
sic daily,5.000000,0.000180,0.001552,6.354136
sic priority,7.000000,0.000252,0.002088,7.537906
sic conversation,4.000000,0.000144,0.001273,6.824140
donna clowns,5.000000,0.000180,0.001552,2.780387
donna people,3.000000,0.000108,0.000986,2.986019
donna woods,5.000000,0.000180,0.001552,4.297451
donna son,3.000000,0.000108,0.000986,5.675378
donna theres,4.000000,0.000144,0.001273,5.269912
donna arnold,15.000000,0.000540,0.004062,7.732840
donna residing,3.000000,0.000108,0.000986,8.160284
donna ms,4.000000,0.000144,0.001273,7.148683
arnold people,3.000000,0.000108,0.000986,2.986019
arnold complex,3.000000,0.000108,0.000986,4.889449
arnold son,4.000000,0.000144,0.001273,5.963060
arnold residing,3.000000,0.000108,0.000986,8.160284
friends house,4.000000,0.000144,0.001273,4.476035
basketball court,5.000000,0.000180,0.001552,8.280244
court jester,6.000000,0.000216,0.001823,7.258592
past weeks,3.000000,0.000108,0.000986,5.204469
past week,7.000000,0.000252,0.002088,5.172033
past years,3.000000,0.000108,0.000986,4.976210
past months,5.000000,0.000180,0.001552,3.733409
adults juveniles,3.000000,0.000108,0.000986,7.136895
adults five,3.000000,0.000108,0.000986,6.363705
investigation police,3.000000,0.000108,0.000986,2.614484
spread social,6.000000,0.000216,0.001823,4.388023
spread media,4.000000,0.000144,0.001273,3.875199
spread clowns,3.000000,0.000108,0.000986,1.716176
spread states,3.000000,0.000108,0.000986,4.500819
spread nation,3.000000,0.000108,0.000986,5.209004
spread dozens,3.000000,0.000108,0.000986,6.140562
statement clown,3.000000,0.000108,0.000986,1.768003
hand clown,4.000000,0.000144,0.001273,1.321716
hand hair,3.000000,0.000108,0.000986,4.570345
hand left,3.000000,0.000108,0.000986,4.871450
reporting people,3.000000,0.000108,0.000986,3.636607
lawful clown,4.000000,0.000144,0.001273,3.847445
lawful given,3.000000,0.000108,0.000986,8.117725
lawful dress,4.000000,0.000144,0.001273,7.799271
entertainers copycat,3.000000,0.000108,0.000986,8.050585
entertainers discouraging,3.000000,0.000108,0.000986,8.839043
discouraging copycat,4.000000,0.000144,0.001273,8.674740
discouraging behavior,4.000000,0.000144,0.001273,8.128196
discouraging individuals,3.000000,0.000108,0.000986,7.951739
humorous behavior,3.000000,0.000108,0.000986,8.063657
humorous suspicious,3.000000,0.000108,0.000986,6.864962
humorous mimic,3.000000,0.000108,0.000986,9.909484
mimic behavior,3.000000,0.000108,0.000986,8.351339
mimic suspicious,3.000000,0.000108,0.000986,7.152644
dangerous clowns,3.000000,0.000108,0.000986,1.939320
dangerous community,4.000000,0.000144,0.001273,5.284511
dangerous inappropriate,4.000000,0.000144,0.001273,7.424577
dangerous creating,4.000000,0.000144,0.001273,6.818442
dangerous situation,4.000000,0.000144,0.001273,5.227353
dangerous irresponsible,6.000000,0.000216,0.001823,7.830043
inappropriate community,5.000000,0.000180,0.001552,7.181631
inappropriate concern,5.000000,0.000180,0.001552,7.935403
inappropriate creating,5.000000,0.000180,0.001552,8.715562
creating community,5.000000,0.000180,0.001552,6.575495
creating concern,5.000000,0.000180,0.001552,7.329267
needs stop,5.000000,0.000180,0.001552,6.748237
needs greenville,3.000000,0.000108,0.000986,5.190985
lack descriptions,3.000000,0.000108,0.000986,8.810872
lack detail,3.000000,0.000108,0.000986,8.810872
actual clowns,4.000000,0.000144,0.001273,3.207831
hoax marketing,3.000000,0.000108,0.000986,4.933325
carnival workers,3.000000,0.000108,0.000986,8.610201
opened door,3.000000,0.000108,0.000986,5.994133
fact clowns,3.000000,0.000108,0.000986,1.908548
fact pennywise,4.000000,0.000144,0.001273,5.889728
bay clown,5.000000,0.000180,0.001552,2.238007
bay police,4.000000,0.000144,0.001273,2.902166
bay area,4.000000,0.000144,0.001273,4.588000
bay department,3.000000,0.000108,0.000986,4.611167
bay wisconsin,4.000000,0.000144,0.001273,6.755147
david kiser,4.000000,0.000144,0.001273,9.349868
persona clown,3.000000,0.000108,0.000986,3.154297
worked hard,3.000000,0.000108,0.000986,7.319217
respect ronald,3.000000,0.000108,0.000986,7.566077
respect mcdonalds,3.000000,0.000108,0.000986,8.076903
respect participation,3.000000,0.000108,0.000986,9.686340
suspects clown,3.000000,0.000108,0.000986,1.768003
suspects masks,5.000000,0.000180,0.001552,5.584028
suspects named,4.000000,0.000144,0.001273,6.670806
read people,3.000000,0.000108,0.000986,2.825677
learn play,3.000000,0.000108,0.000986,7.830043
six reports,6.000000,0.000216,0.001823,4.356202
six clown,5.000000,0.000180,0.001552,2.512443
six year,4.000000,0.000144,0.001273,5.712282
six separate,3.000000,0.000108,0.000986,6.810894
six olds,4.000000,0.000144,0.001273,8.128196
women tophatter,3.000000,0.000108,0.000986,9.098554
showed clown,6.000000,0.000216,0.001823,2.866615
anonymous clowns,3.000000,0.000108,0.000986,3.007160
anonymous caller,3.000000,0.000108,0.000986,7.598600
gunshots fired,3.000000,0.000108,0.000986,8.251256
drew pinciaro,4.000000,0.000144,0.001273,7.814538
information hair,3.000000,0.000108,0.000986,5.048380
information call,3.000000,0.000108,0.000986,4.506056
information costumes,3.000000,0.000108,0.000986,4.770749
information regarding,6.000000,0.000216,0.001823,6.609028
information becomes,5.000000,0.000180,0.001552,7.073334
information issue,6.000000,0.000216,0.001823,6.518056
persuade woods,4.000000,0.000144,0.001273,5.823508
persuade displaying,4.000000,0.000144,0.001273,9.349868
persuade further,3.000000,0.000108,0.000986,8.300046
displaying large,7.000000,0.000252,0.002088,7.799271
displaying money,6.000000,0.000216,0.001823,7.586280
displaying amounts,7.000000,0.000252,0.002088,8.656721
conversation lot,5.000000,0.000180,0.001552,6.504959
conversation complaints,5.000000,0.000180,0.001552,6.739798
conversation sic,4.000000,0.000144,0.001273,6.824140
regarding dressed,6.000000,0.000216,0.001823,4.833529
regarding clown,9.000000,0.000324,0.002603,3.000147
regarding sent,6.000000,0.000216,0.001823,6.258826
regarding person,6.000000,0.000216,0.001823,5.137741
regarding residents,6.000000,0.000216,0.001823,5.588668
regarding issue,6.000000,0.000216,0.001823,6.907521
situation seriously,3.000000,0.000108,0.000986,4.362355
situation police,3.000000,0.000108,0.000986,1.844376
situation local,6.000000,0.000216,0.001823,4.794489
situation property,6.000000,0.000216,0.001823,5.360884
situation law,6.000000,0.000216,0.001823,4.987680
situation enforcement,6.000000,0.000216,0.001823,5.269912
situation riding,6.000000,0.000216,0.001823,7.019112
situation sic,5.000000,0.000180,0.001552,5.697356
remember everything,4.000000,0.000144,0.001273,5.518126
remember property,5.000000,0.000180,0.001552,5.641186
remember ensure,5.000000,0.000180,0.001552,6.813906
remember curfew,5.000000,0.000180,0.001552,7.076271
times reports,3.000000,0.000108,0.000986,2.969907
times children,5.000000,0.000180,0.001552,3.580655
times supervised,5.000000,0.000180,0.001552,7.475871
becomes sent,5.000000,0.000180,0.001552,6.723131
becomes regarding,5.000000,0.000180,0.001552,7.462799
becomes issue,5.000000,0.000180,0.001552,7.371827
issue sent,6.000000,0.000216,0.001823,6.167854
issue residents,6.000000,0.000216,0.001823,5.497696
throwing rock,3.000000,0.000108,0.000986,8.117725
hiking trail,4.000000,0.000144,0.001273,8.656721
figure clown,3.000000,0.000108,0.000986,1.901534
goes name,4.000000,0.000144,0.001273,6.546508
panic threatening,3.000000,0.000108,0.000986,4.768796
panic terroristic,3.000000,0.000108,0.000986,6.378234
completely identity,3.000000,0.000108,0.000986,7.270427
completely hides,3.000000,0.000108,0.000986,8.145895
fire alarm,3.000000,0.000108,0.000986,6.550846
dozen people,3.000000,0.000108,0.000986,3.125781
dozen states,4.000000,0.000144,0.001273,5.481648
dozen cities,3.000000,0.000108,0.000986,6.833709
claimed clown,3.000000,0.000108,0.000986,2.307000
claimed clowns,4.000000,0.000144,0.001273,3.053680
claimed woods,3.000000,0.000108,0.000986,4.283063
claimed saw,3.000000,0.000108,0.000986,4.919051
patrol area,4.000000,0.000144,0.001273,5.241926
patrol september,3.000000,0.000108,0.000986,6.303081
patrol tnhighwaypatrol,3.000000,0.000108,0.000986,8.730829
used clown,5.000000,0.000180,0.001552,1.819296
used lure,3.000000,0.000108,0.000986,4.020606
confirmed clown,3.000000,0.000108,0.000986,1.901534
confirmed police,3.000000,0.000108,0.000986,2.788838
confirmed sightings,3.000000,0.000108,0.000986,3.584677
confirmed hoaxes,3.000000,0.000108,0.000986,5.794520
block street,6.000000,0.000216,0.001823,6.595298
block locust,4.000000,0.000144,0.001273,8.587728
open cases,3.000000,0.000108,0.000986,5.902151
open door,4.000000,0.000144,0.001273,5.925140
gilberto police,3.000000,0.000108,0.000986,4.447066
gilberto greenville,3.000000,0.000108,0.000986,5.884132
gilberto franco,4.000000,0.000144,0.001273,8.993193
franco police,3.000000,0.000108,0.000986,3.530775
franco greenville,3.000000,0.000108,0.000986,4.967842
franco department,3.000000,0.000108,0.000986,5.527457
obstacle lack,3.000000,0.000108,0.000986,9.504019
facing charges,4.000000,0.000144,0.001273,6.613647
detail clowns,3.000000,0.000108,0.000986,3.613296
detail descriptions,3.000000,0.000108,0.000986,8.810872
agency received,3.000000,0.000108,0.000986,6.121514
colors masks,3.000000,0.000108,0.000986,6.641818
colors suspects,3.000000,0.000108,0.000986,7.606899
management greenville,3.000000,0.000108,0.000986,4.967842
management person,3.000000,0.000108,0.000986,5.186531
management received,3.000000,0.000108,0.000986,5.428367
management complaints,3.000000,0.000108,0.000986,6.565445
management letter,3.000000,0.000108,0.000986,6.263164
management indicates,3.000000,0.000108,0.000986,8.482368
appears fleetwood,3.000000,0.000108,0.000986,5.093243
appears manor,3.000000,0.000108,0.000986,5.128961
appears printed,3.000000,0.000108,0.000986,7.750000
printed fleetwood,3.000000,0.000108,0.000986,6.965045
printed manor,3.000000,0.000108,0.000986,7.000763
printed apartments,3.000000,0.000108,0.000986,7.000763
letterhead children,3.000000,0.000108,0.000986,5.608803
letterhead public,3.000000,0.000108,0.000986,6.773990
letterhead reminds,3.000000,0.000108,0.000986,9.909484
reminds children,3.000000,0.000108,0.000986,5.321121
reminds public,4.000000,0.000144,0.001273,6.773990
reminds alone,3.000000,0.000108,0.000986,7.511589
indicates county,3.000000,0.000108,0.000986,5.735097
indicates greenville,3.000000,0.000108,0.000986,5.660989
indicates law,3.000000,0.000108,0.000986,6.674079
conducting due,3.000000,0.000108,0.000986,7.740430
conducting property,3.000000,0.000108,0.000986,7.047283
conducting daily,3.000000,0.000108,0.000986,7.452748
below full,3.000000,0.000108,0.000986,6.358909
below letter,3.000000,0.000108,0.000986,6.167854
below text,3.000000,0.000108,0.000986,6.951973
text message,3.000000,0.000108,0.000986,5.712282
text letter,4.000000,0.000144,0.001273,5.808909
residing complex,3.000000,0.000108,0.000986,6.926331
residing received,3.000000,0.000108,0.000986,6.632339
residing letter,3.000000,0.000108,0.000986,7.467137
activist getting,3.000000,0.000108,0.000986,7.179455
activist bruce,4.000000,0.000144,0.001273,8.523190
activist wilson,4.000000,0.000144,0.001273,8.897883
bruce involved,3.000000,0.000108,0.000986,6.626070
bruce getting,3.000000,0.000108,0.000986,5.793161
bruce wilson,4.000000,0.000144,0.001273,7.511589
wilson involved,3.000000,0.000108,0.000986,7.000763
wilson apartments,3.000000,0.000108,0.000986,5.989162
wilson getting,3.000000,0.000108,0.000986,6.167854
turn harmless,3.000000,0.000108,0.000986,6.849213
hundred children,3.000000,0.000108,0.000986,5.097977
hundred wilson,3.000000,0.000108,0.000986,8.387058
investigative report,4.000000,0.000144,0.001273,5.985039
mother police,3.000000,0.000108,0.000986,2.697866
mother called,3.000000,0.000108,0.000986,4.684185
witnessed clowns,4.000000,0.000144,0.001273,3.390152
further large,3.000000,0.000108,0.000986,6.189833
further amounts,3.000000,0.000108,0.000986,7.047283
further displaying,3.000000,0.000108,0.000986,7.740430
released statement,4.000000,0.000144,0.001273,6.412976
body suit,3.000000,0.000108,0.000986,7.163282
reason clowns,3.000000,0.000108,0.000986,2.003858
particular clowns,3.000000,0.000108,0.000986,2.920149
within hours,6.000000,0.000216,0.001823,6.715926
within past,3.000000,0.000108,0.000986,6.159980
wooden fence,3.000000,0.000108,0.000986,9.398658
waiting school,3.000000,0.000108,0.000986,4.237594
waiting bus,3.000000,0.000108,0.000986,6.738399
waiting clowns,3.000000,0.000108,0.000986,3.007160
jumped feet,3.000000,0.000108,0.000986,6.810894
pleasant valley,4.000000,0.000144,0.001273,8.057100
street clown,4.000000,0.000144,0.001273,1.449549
street morning,3.000000,0.000108,0.000986,4.972615
street clowns,3.000000,0.000108,0.000986,1.620866
street person,6.000000,0.000216,0.001823,4.398073
avenue road,3.000000,0.000108,0.000986,6.159980
problem clown,3.000000,0.000108,0.000986,1.810563
problem wasnt,3.000000,0.000108,0.000986,4.941408
urged call,3.000000,0.000108,0.000986,5.637458
including clown,4.000000,0.000144,0.001273,1.622821
including clowns,7.000000,0.000252,0.002088,2.641435
including juveniles,3.000000,0.000108,0.000986,6.298566
including professional,6.000000,0.000216,0.001823,5.865702
including adults,3.000000,0.000108,0.000986,6.010884
including five,3.000000,0.000108,0.000986,5.525376
including branded,6.000000,0.000216,0.001823,7.530710
tv station,4.000000,0.000144,0.001273,6.459496
help bit,3.000000,0.000108,0.000986,5.010401
help ladybug,3.000000,0.000108,0.000986,5.621310
help chat,3.000000,0.000108,0.000986,5.621310
help noir,3.000000,0.000108,0.000986,5.926692
ill leave,3.000000,0.000108,0.000986,5.920500
ill update,4.000000,0.000144,0.001273,6.988341
everyone school,4.000000,0.000144,0.001273,3.073023
everyone clown,4.000000,0.000144,0.001273,1.383591
everyone clowns,3.000000,0.000108,0.000986,1.554908
everyone else,4.000000,0.000144,0.001273,5.194339
everyone knew,3.000000,0.000108,0.000986,4.933325
gags clown,5.000000,0.000180,0.001552,2.748832
gags green,4.000000,0.000144,0.001273,6.167360
gags bay,4.000000,0.000144,0.001273,6.755147
caused schools,3.000000,0.000108,0.000986,4.299402
caused several,3.000000,0.000108,0.000986,4.728637
stunt movie,4.000000,0.000144,0.001273,6.673260
matters own,4.000000,0.000144,0.001273,8.037682
matters hands,4.000000,0.000144,0.001273,7.963574
looked clown,4.000000,0.000144,0.001273,1.263447
looked hand,3.000000,0.000108,0.000986,4.512076
knew something,5.000000,0.000180,0.001552,4.640338
knew see,4.000000,0.000144,0.001273,4.115328
middle school,19.000000,0.000684,0.004983,4.743646
middle schools,4.000000,0.000144,0.001273,3.940457
middle night,4.000000,0.000144,0.001273,4.009929
middle street,5.000000,0.000180,0.001552,5.383357
september clown,5.000000,0.000180,0.001552,1.930522
september clowns,4.000000,0.000144,0.001273,2.166377
view twitter,3.000000,0.000108,0.000986,6.084472
view image,3.000000,0.000108,0.000986,6.700659
quite seriously,8.000000,0.000288,0.002347,6.441797
quite carefully,3.000000,0.000108,0.000986,8.117725
quite thoroughly,3.000000,0.000108,0.000986,7.894581
masked men,3.000000,0.000108,0.000986,7.000763
youre clown,6.000000,0.000216,0.001823,1.832542
youre creepy,3.000000,0.000108,0.000986,2.857628
youre clowns,3.000000,0.000108,0.000986,1.598393
youre face,3.000000,0.000108,0.000986,3.924289
youre paint,3.000000,0.000108,0.000986,5.153741
happy clown,4.000000,0.000144,0.001273,1.937902
sinister clown,3.000000,0.000108,0.000986,1.950325
sinister manner,3.000000,0.000108,0.000986,7.000763
production clown,4.000000,0.000144,0.001273,3.154297
production begins,4.000000,0.000144,0.001273,8.523190
production based,4.000000,0.000144,0.001273,8.117725
despite clowns,3.000000,0.000108,0.000986,2.632467
kid feel,4.000000,0.000144,0.001273,5.805808
kid confident,4.000000,0.000144,0.001273,8.351339
kid telling,4.000000,0.000144,0.001273,6.965045
confident truth,4.000000,0.000144,0.001273,9.098554
confident telling,4.000000,0.000144,0.001273,8.523190
telling truth,4.000000,0.000144,0.001273,7.712259
telling house,3.000000,0.000108,0.000986,4.912272
telling talk,3.000000,0.000108,0.000986,6.289597
telling fib,3.000000,0.000108,0.000986,8.523190
single clown,4.000000,0.000144,0.001273,3.154297
national creepy,4.000000,0.000144,0.001273,3.773919
national trend,3.000000,0.000108,0.000986,5.689976
national halloween,5.000000,0.000180,0.001552,5.162814
alleged clown,7.000000,0.000252,0.002088,2.574479
alleged threats,4.000000,0.000144,0.001273,4.298411
alleged clowns,3.000000,0.000108,0.000986,2.186180
alleged sightings,6.000000,0.000216,0.001823,4.103471
attention getting,4.000000,0.000144,0.001273,5.762389
asked clown,6.000000,0.000216,0.001823,1.768003
asked police,5.000000,0.000180,0.001552,2.472985
asked creepy,3.000000,0.000108,0.000986,2.793090
possibility someone,3.000000,0.000108,0.000986,5.424600
possibility getting,3.000000,0.000108,0.000986,6.486308
might people,4.000000,0.000144,0.001273,2.537995
might something,4.000000,0.000144,0.001273,4.156911
might marketing,3.000000,0.000108,0.000986,4.912272
might seem,3.000000,0.000108,0.000986,5.578751
obviously local,5.000000,0.000180,0.001552,5.962094
obviously law,5.000000,0.000180,0.001552,6.155285
obviously situation,5.000000,0.000180,0.001552,6.277175
male dressed,4.000000,0.000144,0.001273,5.275362
male clown,5.000000,0.000180,0.001552,3.259658
student clown,6.000000,0.000216,0.001823,1.925632
student police,4.000000,0.000144,0.001273,2.407470
student reported,3.000000,0.000108,0.000986,3.305540
mike nelson,5.000000,0.000180,0.001552,8.109426
opportunity children,3.000000,0.000108,0.000986,5.321121
talk children,7.000000,0.000252,0.002088,4.222509
talk place,3.000000,0.000108,0.000986,5.091894
avoid dangerous,3.000000,0.000108,0.000986,6.220605
potentially dangerous,4.000000,0.000144,0.001273,7.424577
attempting kids,6.000000,0.000216,0.001823,5.009780
attempting woods,10.000000,0.000360,0.002854,5.235721
attempting lure,11.000000,0.000396,0.003102,6.067103
attempting children,8.000000,0.000288,0.002347,4.797873
abc news,5.000000,0.000180,0.001552,5.806841
abc affiliate,3.000000,0.000108,0.000986,8.012364
