Number of pairs,28825.000000
Number of unique pairs,4916
Average pair frequency,5.863507
Pair entropy,8.096612

Pair,Frequency,Proportion,Entropy Term,Mutual Information
children greenville,7.000000,0.000243,0.002021,2.394081
children join,3.000000,0.000104,0.000954,4.878987
children sightings,4.000000,0.000139,0.001233,1.193238
children alone,4.000000,0.000139,0.001233,3.461921
children safe,3.000000,0.000104,0.000954,3.087228
children live,4.000000,0.000139,0.001233,4.068057
children money,4.000000,0.000139,0.001233,3.403081
children deputy,3.000000,0.000104,0.000954,2.957175
children areas,4.000000,0.000139,0.001233,3.244857
children believed,5.000000,0.000173,0.001502,4.696666
children lived,5.000000,0.000173,0.001502,4.878987
children house,6.000000,0.000208,0.001765,2.654364
children adult,5.000000,0.000173,0.001502,4.878987
children wooded,3.000000,0.000104,0.000954,3.174239
children walking,5.000000,0.000173,0.001502,3.138521
children adults,5.000000,0.000173,0.001502,4.408984
children hoax,4.000000,0.000139,0.001233,3.108281
children persuade,3.000000,0.000104,0.000954,5.284452
children supervised,6.000000,0.000208,0.001765,5.572135
children wilson,4.000000,0.000139,0.001233,4.560534
children turn,3.000000,0.000104,0.000954,3.898158
children presence,4.000000,0.000139,0.001233,4.393480
children stranger,3.000000,0.000104,0.000954,4.724837
children candy,8.000000,0.000278,0.002273,4.655844
children experience,4.000000,0.000139,0.001233,5.012519
children van,6.000000,0.000208,0.001765,4.228400
saw school,3.000000,0.000104,0.000954,1.762539
saw man,14.000000,0.000486,0.003706,3.992981
saw dressed,12.000000,0.000416,0.003241,3.698249
saw clowns,75.000000,0.002602,0.015485,2.804729
saw wearing,5.000000,0.000173,0.001502,3.270092
saw mask,3.000000,0.000104,0.000954,2.725650
saw kids,4.000000,0.000139,0.001233,2.621737
saw people,4.000000,0.000139,0.001233,1.536245
saw woods,9.000000,0.000312,0.002520,3.147782
saw someone,5.000000,0.000173,0.001502,3.141917
saw children,3.000000,0.000104,0.000954,1.834465
saw pictures,3.000000,0.000104,0.000954,4.225603
saw person,5.000000,0.000173,0.001502,3.126991
saw several,5.000000,0.000173,0.001502,3.457555
saw suspicious,3.000000,0.000104,0.000954,3.378306
saw flashing,7.000000,0.000243,0.002021,5.970843
saw largefigured,5.000000,0.000173,0.001502,5.835041
saw blinking,8.000000,0.000278,0.002273,5.937320
saw drive,3.000000,0.000104,0.000954,4.882383
saw darkcolored,3.000000,0.000104,0.000954,5.912002
chase kids,4.000000,0.000139,0.001233,5.155433
sighting clowns,4.000000,0.000139,0.001233,0.739525
sighting reported,8.000000,0.000278,0.002273,3.992981
sighting carolina,4.000000,0.000139,0.001233,3.664477
sighting south,4.000000,0.000139,0.001233,3.807578
sighting apartment,3.000000,0.000104,0.000954,3.865642
sighting complex,3.000000,0.000104,0.000954,4.017982
sighting miles,3.000000,0.000104,0.000954,5.989535
sighting apartments,3.000000,0.000104,0.000954,4.380097
sighting shemwood,6.000000,0.000208,0.001765,6.441520
days clowns,3.000000,0.000104,0.000954,0.571987
days police,4.000000,0.000139,0.001233,2.234226
days carolina,3.000000,0.000104,0.000954,3.496939
days people,3.000000,0.000104,0.000954,2.234698
days later,4.000000,0.000139,0.001233,4.903436
treats woods,3.000000,0.000104,0.000954,4.582866
second clowns,3.000000,0.000104,0.000954,1.531763
second sighting,4.000000,0.000139,0.001233,5.784741
night reports,4.000000,0.000139,0.001233,1.924033
night clowns,12.000000,0.000416,0.003241,0.873955
night hours,8.000000,0.000278,0.002273,4.740516
night police,7.000000,0.000243,0.002021,1.709515
night reported,4.000000,0.000139,0.001233,2.335652
night creepy,4.000000,0.000139,0.001233,1.980831
night someone,4.000000,0.000139,0.001233,2.820581
night children,6.000000,0.000208,0.001765,2.429420
night greenville,5.000000,0.000173,0.001502,2.810110
night during,3.000000,0.000104,0.000954,3.839729
night department,3.000000,0.000104,0.000954,2.858900
night wooded,11.000000,0.000382,0.003004,5.226024
night walking,11.000000,0.000382,0.003004,4.679480
night roads,11.000000,0.000382,0.003004,5.949943
night times,6.000000,0.000208,0.001765,4.478809
wielding clowns,3.000000,0.000104,0.000954,1.714085
wielding machete,5.000000,0.000173,0.001502,6.941622
wielding knife,3.000000,0.000104,0.000954,6.094324
wielding knives,3.000000,0.000104,0.000954,7.251777
forsyth county,6.000000,0.000208,0.001765,6.209254
county schools,4.000000,0.000139,0.001233,2.591602
county reports,3.000000,0.000104,0.000954,1.520969
county clowns,12.000000,0.000416,0.003241,0.758573
county threats,3.000000,0.000104,0.000954,2.143080
county police,10.000000,0.000347,0.002764,1.950808
county incident,3.000000,0.000104,0.000954,2.819230
county carolina,3.000000,0.000104,0.000954,2.297231
county people,5.000000,0.000173,0.001502,1.545815
county south,3.000000,0.000104,0.000954,2.440332
county sheriffs,48.000000,0.001665,0.010654,5.723746
county office,44.000000,0.001526,0.009899,5.598994
county received,10.000000,0.000347,0.002764,3.848400
county deputies,8.000000,0.000278,0.002273,4.161561
county fleetwood,4.000000,0.000139,0.001233,3.552497
county kentucky,3.000000,0.000104,0.000954,3.906669
county department,10.000000,0.000347,0.002764,3.947491
county deputy,4.000000,0.000139,0.001233,3.881976
county aware,6.000000,0.000208,0.001765,4.417494
county law,4.000000,0.000139,0.001233,3.484674
county enforcement,3.000000,0.000104,0.000954,3.479225
county sc,3.000000,0.000104,0.000954,4.474653
county flood,3.000000,0.000104,0.000954,4.363427
county initially,3.000000,0.000104,0.000954,4.909971
county wooded,3.000000,0.000104,0.000954,3.811359
county open,3.000000,0.000104,0.000954,4.312134
county conducting,3.000000,0.000104,0.000954,5.698428
county sheriff,6.000000,0.000208,0.001765,5.361956
sheriffs man,3.000000,0.000104,0.000954,2.932109
sheriffs clowns,4.000000,0.000139,0.001233,0.353108
sheriffs area,4.000000,0.000139,0.001233,3.413498
sheriffs incident,3.000000,0.000104,0.000954,3.512377
sheriffs report,4.000000,0.000139,0.001233,3.383421
sheriffs office,67.000000,0.002324,0.014096,6.712645
sheriffs responded,3.000000,0.000104,0.000954,4.599816
sheriffs received,11.000000,0.000382,0.003004,4.636857
sheriffs fleetwood,5.000000,0.000173,0.001502,4.468788
sheriffs manor,4.000000,0.000139,0.001233,4.281362
sheriffs cases,3.000000,0.000104,0.000954,4.504506
sheriffs complaints,3.000000,0.000104,0.000954,4.474653
sheriffs department,5.000000,0.000173,0.001502,3.947491
sheriffs increased,4.000000,0.000139,0.001233,5.292963
sheriffs open,3.000000,0.000104,0.000954,5.005281
office reports,4.000000,0.000139,0.001233,2.464058
office clowns,15.000000,0.000520,0.003935,1.637124
office area,5.000000,0.000173,0.001502,3.598901
office incident,3.000000,0.000104,0.000954,3.474637
office report,4.000000,0.000139,0.001233,3.345680
office son,5.000000,0.000173,0.001502,4.890580
office person,6.000000,0.000208,0.001765,3.751145
office responded,3.000000,0.000104,0.000954,4.562076
office received,12.000000,0.000416,0.003241,4.686128
office calls,3.000000,0.000104,0.000954,3.974289
office call,3.000000,0.000104,0.000954,3.508926
office fleetwood,5.000000,0.000173,0.001502,4.431047
office manor,5.000000,0.000173,0.001502,4.466765
office cases,3.000000,0.000104,0.000954,4.466765
office complaints,4.000000,0.000139,0.001233,4.724595
office increased,4.000000,0.000139,0.001233,5.255223
office obtained,3.000000,0.000104,0.000954,6.353835
office ensure,5.000000,0.000173,0.001502,5.909149
office regarding,7.000000,0.000243,0.002021,5.766048
office open,3.000000,0.000104,0.000954,4.967541
described clowns,8.000000,0.000278,0.002273,2.569751
described wearing,3.000000,0.000104,0.000954,4.762335
having clowns,4.000000,0.000139,0.001233,1.308620
having fun,3.000000,0.000104,0.000954,5.064705
having party,3.000000,0.000104,0.000954,5.912002
bushy white,5.000000,0.000173,0.001502,6.173986
bushy hair,8.000000,0.000278,0.002273,7.347087
bushy face,5.000000,0.000173,0.001502,6.125667
hair red,7.000000,0.000243,0.002021,5.002538
hair white,12.000000,0.000416,0.003241,5.216873
hair mask,4.000000,0.000139,0.001233,3.937591
hair nose,4.000000,0.000139,0.001233,4.926719
hair face,7.000000,0.000243,0.002021,4.629558
hair masks,3.000000,0.000104,0.000954,4.302564
hair suspects,3.000000,0.000104,0.000954,5.267645
hair colors,3.000000,0.000104,0.000954,6.836261
nose red,4.000000,0.000139,0.001233,4.548282
nose hair,3.000000,0.000104,0.000954,4.639037
nose black,4.000000,0.000139,0.001233,4.849758
nose light,6.000000,0.000208,0.001765,6.410994
nose standing,11.000000,0.000382,0.003004,6.089143
nose post,6.000000,0.000208,0.001765,5.394059
nose waved,3.000000,0.000104,0.000954,5.717846
nose streetlight,3.000000,0.000104,0.000954,7.452447
black clowns,11.000000,0.000382,0.003004,1.732434
black matter,3.000000,0.000104,0.000954,4.361405
black white,5.000000,0.000173,0.001502,4.264443
black mask,6.000000,0.000208,0.001765,4.266095
black lives,3.000000,0.000104,0.000954,4.785219
black gloves,5.000000,0.000173,0.001502,6.314614
black tie,5.000000,0.000173,0.001502,7.780952
black clothing,3.000000,0.000104,0.000954,5.373006
black jacket,3.000000,0.000104,0.000954,5.596149
black honda,3.000000,0.000104,0.000954,6.982444
black balloons,7.000000,0.000243,0.002021,6.382823
black van,3.000000,0.000104,0.000954,5.233244
gloves red,10.000000,0.000347,0.002764,6.706286
gloves white,4.000000,0.000139,0.001233,5.465334
gloves shoes,6.000000,0.000208,0.001765,7.350426
gloves tie,3.000000,0.000104,0.000954,8.694161
tie white,3.000000,0.000104,0.000954,6.643989
tie shoes,3.000000,0.000104,0.000954,8.123616
story clowns,9.000000,0.000312,0.002520,1.692106
story media,3.000000,0.000104,0.000954,3.411087
story year,3.000000,0.000104,0.000954,4.503729
week schools,3.000000,0.000104,0.000954,2.810481
week reports,3.000000,0.000104,0.000954,2.027530
week clowns,10.000000,0.000347,0.002764,1.082813
week students,3.000000,0.000104,0.000954,2.994146
week police,9.000000,0.000312,0.002520,2.352009
week reported,3.000000,0.000104,0.000954,2.439149
week sightings,4.000000,0.000139,0.001233,2.336918
week later,3.000000,0.000104,0.000954,3.922607
week pottsville,3.000000,0.000104,0.000954,5.868517
week revealed,3.000000,0.000104,0.000954,5.329521
greenville reports,3.000000,0.000104,0.000954,1.446861
greenville clowns,15.000000,0.000520,0.003935,0.907609
greenville police,34.000000,0.001180,0.007953,3.100476
greenville reported,5.000000,0.000173,0.001502,2.369305
greenville area,4.000000,0.000139,0.001233,2.646243
greenville carolina,28.000000,0.000971,0.006738,4.456715
greenville south,27.000000,0.000937,0.006532,4.563448
greenville apartment,3.000000,0.000104,0.000954,2.711970
greenville complex,3.000000,0.000104,0.000954,2.864310
greenville children,4.000000,0.000139,0.001233,1.834465
greenville county,55.000000,0.001908,0.011948,5.092623
greenville sheriffs,25.000000,0.000867,0.006115,4.997313
greenville office,24.000000,0.000833,0.005904,4.918751
greenville responded,3.000000,0.000104,0.000954,3.832561
greenville received,3.000000,0.000104,0.000954,2.570319
greenville call,3.000000,0.000104,0.000954,2.779411
greenville sightings,4.000000,0.000139,0.001233,1.756249
greenville residents,4.000000,0.000139,0.001233,3.067093
greenville deputies,7.000000,0.000243,0.002021,3.953922
greenville chief,5.000000,0.000173,0.001502,4.218223
greenville department,16.000000,0.000555,0.004161,4.343386
greenville city,6.000000,0.000208,0.001765,4.014882
greenville law,4.000000,0.000139,0.001233,3.410566
greenville enforcement,3.000000,0.000104,0.000954,3.405117
greenville sc,16.000000,0.000555,0.004161,6.074521
greenville spartanburg,4.000000,0.000139,0.001233,5.036534
greenville counties,3.000000,0.000104,0.000954,5.624320
greenville initially,3.000000,0.000104,0.000954,4.835863
greenville co,3.000000,0.000104,0.000954,5.441999
greenville resident,3.000000,0.000104,0.000954,3.650239
greenville ken,6.000000,0.000208,0.001765,6.135146
talking clowns,7.000000,0.000243,0.002021,2.273700
involved clowns,7.000000,0.000243,0.002021,2.273700
involved children,3.000000,0.000104,0.000954,3.675015
involved sightings,3.000000,0.000104,0.000954,3.596799
involved apartments,3.000000,0.000104,0.000954,5.354657
involved safe,3.000000,0.000104,0.000954,5.778471
heightened tensions,5.000000,0.000173,0.001502,8.304200
heightened entertainers,4.000000,0.000139,0.001233,8.214587
tensions entertainers,4.000000,0.000139,0.001233,8.620053
tensions discouraging,3.000000,0.000104,0.000954,8.668843
authorities clowns,3.000000,0.000104,0.000954,0.327790
authorities threats,3.000000,0.000104,0.000954,3.098592
authorities seriously,7.000000,0.000243,0.002021,5.067624
authorities carolina,3.000000,0.000104,0.000954,3.252742
authorities protect,3.000000,0.000104,0.000954,6.653940
authorities quite,6.000000,0.000208,0.001765,6.066153
authorities carefully,3.000000,0.000104,0.000954,6.877083
copycat clowns,3.000000,0.000104,0.000954,2.024240
copycat find,3.000000,0.000104,0.000954,5.603118
copycat behavior,5.000000,0.000173,0.001502,7.526214
copycat individuals,3.000000,0.000104,0.000954,7.126614
behavior find,3.000000,0.000104,0.000954,5.056574
behavior individuals,3.000000,0.000104,0.000954,6.580070
behavior humorous,3.000000,0.000104,0.000954,8.026989
unnecessarily public,3.000000,0.000104,0.000954,6.737321
unnecessarily alarm,3.000000,0.000104,0.000954,8.123616
increase clowns,6.000000,0.000208,0.001765,2.476225
increase creepy,6.000000,0.000208,0.001765,4.681712
increase sightings,6.000000,0.000208,0.001765,4.646621
public school,4.000000,0.000139,0.001233,2.364714
public schools,7.000000,0.000243,0.002021,3.679285
public clowns,5.000000,0.000173,0.001502,0.411172
public safety,6.000000,0.000208,0.001765,4.434736
public police,3.000000,0.000104,0.000954,1.274903
public children,3.000000,0.000104,0.000954,2.148958
public alarm,3.000000,0.000104,0.000954,4.700439
public drain,4.000000,0.000139,0.001233,6.514178
public feel,7.000000,0.000243,0.002021,4.751406
public received,3.000000,0.000104,0.000954,3.172495
public place,5.000000,0.000173,0.001502,4.376467
public alone,3.000000,0.000104,0.000954,4.339426
public appearances,3.000000,0.000104,0.000954,5.638709
public afraid,7.000000,0.000243,0.002021,4.854590
public safe,7.000000,0.000243,0.002021,5.099713
public areas,3.000000,0.000104,0.000954,4.122362
public walking,3.000000,0.000104,0.000954,3.792882
public unnecessary,3.000000,0.000104,0.000954,6.226496
public disorderly,3.000000,0.000104,0.000954,6.226496
public conduct,3.000000,0.000104,0.000954,5.438038
public order,5.000000,0.000173,0.001502,5.638709
alarm public,3.000000,0.000104,0.000954,4.700439
drain police,4.000000,0.000139,0.001233,4.474936
drain resources,4.000000,0.000139,0.001233,8.471017
know reports,3.000000,0.000104,0.000954,1.629182
know clowns,15.000000,0.000520,0.003935,1.089930
know threats,3.000000,0.000104,0.000954,2.251294
know safety,4.000000,0.000139,0.001233,3.609417
know seriously,3.000000,0.000104,0.000954,3.373029
know creepy,7.000000,0.000243,0.002021,2.533278
know people,4.000000,0.000139,0.001233,1.430885
know person,3.000000,0.000104,0.000954,2.510805
know prank,6.000000,0.000208,0.001765,4.371557
know president,3.000000,0.000104,0.000954,4.420348
know theres,5.000000,0.000173,0.001502,3.650239
know briefed,3.000000,0.000104,0.000954,5.806642
know perceived,3.000000,0.000104,0.000954,5.806642
know fucking,3.000000,0.000104,0.000954,3.919572
fake clowns,4.000000,0.000139,0.001233,1.490941
fake news,3.000000,0.000104,0.000954,4.343056
video clowns,14.000000,0.000486,0.003706,1.937228
video evidence,4.000000,0.000139,0.001233,4.858852
video facebook,4.000000,0.000139,0.001233,4.165705
video surveillance,4.000000,0.000139,0.001233,6.422828
video surfaced,3.000000,0.000104,0.000954,5.624320
pictures clowns,5.000000,0.000173,0.001502,1.637124
pictures kids,5.000000,0.000173,0.001502,4.385325
pictures saw,3.000000,0.000104,0.000954,4.225603
pictures videos,3.000000,0.000104,0.000954,6.117446
pictures shortly,3.000000,0.000104,0.000954,7.115975
son clowns,20.000000,0.000694,0.005046,2.735736
son reported,6.000000,0.000208,0.001765,4.092072
son woods,8.000000,0.000278,0.002273,4.282762
son seeing,5.000000,0.000173,0.001502,4.915581
son saw,7.000000,0.000243,0.002021,4.785219
son several,3.000000,0.000104,0.000954,4.199492
son whispering,4.000000,0.000139,0.001233,6.496936
son chains,4.000000,0.000139,0.001233,7.115975
son heard,5.000000,0.000173,0.001502,5.523829
sent clowns,3.000000,0.000104,0.000954,0.637945
sent warning,6.000000,0.000208,0.001765,5.711332
sent home,3.000000,0.000104,0.000954,4.154692
sent parents,5.000000,0.000173,0.001502,4.630011
sent message,3.000000,0.000104,0.000954,4.935946
sent residents,10.000000,0.000347,0.002764,5.323158
sent fleetwood,4.000000,0.000139,0.001233,4.818163
sent manor,4.000000,0.000139,0.001233,4.853881
sent letter,3.000000,0.000104,0.000954,4.744891
sent letters,4.000000,0.000139,0.001233,6.663990
teen clowns,3.000000,0.000104,0.000954,2.119550
person dressed,35.000000,0.001214,0.008152,4.699697
